Term	Rank	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Increased Heart Rate Variability MP:0003928	91	0.0624133900198005	0.175948686418811	0	0	16.485119047619	45.7293154126293	PLA2G10
Liver Hemorrhage MP:0003888	92	0.0644965360727084	0.175948686418811	0	0	15.9157088122605	43.6272459113734	TLL1
Abnormal Hair Follicle Development MP:0003704	93	0.0644965360727084	0.175948686418811	0	0	15.9157088122605	43.6272459113734	GSDMA
Prolonged Estrous Cycle MP:0009006	94	0.0644965360727084	0.175948686418811	0	0	15.9157088122605	43.6272459113734	SIX6
Abnormal Skin Physiology MP:0005501	95	0.0665751786449556	0.175948686418811	0	0	15.3842592592593	41.682473012093	GSDMA
Decreased Interleukin-1 Beta Secretion MP:0008658	96	0.0665751786449556	0.175948686418811	0	0	15.3842592592593	41.682473012093	PELI2
Asymmetric Sternocostal Joints MP:0008146	97	0.0665751786449556	0.175948686418811	0	0	15.3842592592593	41.682473012093	SEMA3A
Impaired Neutrophil Chemotaxis MP:0008720	98	0.0665751786449556	0.175948686418811	0	0	15.3842592592593	41.682473012093	PLA2G10
Skin Inflammation MP:0004947	99	0.0707189912236751	0.183162187269318	0	0	14.4210069444444	38.2018404615551	GSDMA
Cervical Vertebral Fusion MP:0004620	100	0.0707189912236751	0.183162187269318	0	0	14.4210069444444	38.2018404615551	SEMA3A
Acanthosis MP:0001874	101	0.0727841800773353	0.186644580594355	0	0	13.983164983165	36.6394810914536	GSDMA
Decreased Ovary Weight MP:0004856	102	0.0748449031989624	0.190047352240503	0	0	13.5710784313725	35.1808123298958	SIX6
Increased Circulating Corticosterone Level MP:0001745	103	0.0769011699558615	0.193372844840467	0	0	13.1825396825397	33.8163014861726	PLA2G10
Decreased Hair Follicle Number MP:0000379	104	0.0810003718810383	0.199800917306561	0	0	12.4684684684685	31.3370209184116	GSDMA
Small Olfactory Bulb MP:0002741	105	0.0810003718810383	0.199800917306561	0	0	12.4684684684685	31.3370209184116	SEMA3A
Long Tibia MP:0004357	106	0.083043325711006	0.201002136883138	0	0	12.1396198830409	30.2081428435344	BAIAP2L1
Abnormal Response To Injury MP:0005164	107	0.083043325711006	0.201002136883138	0	0	12.1396198830409	30.2081428435344	EMILIN2
Heart Right Ventricle Hypertrophy MP:0000276	108	0.0850818605254734	0.201002136883138	0	0	11.8276353276353	29.14496612255	SEMA3A
Prolonged QT Interval MP:0003233	109	0.0850818605254734	0.201002136883138	0	0	11.8276353276353	29.14496612255	PLA2G10
Increased Fasting Circulating Glucose Level MP:0013279	110	0.0853677029233405	0.201002136883138	0	0	4.30589777195282	10.5958991363171	FARP1;BAIAP2L1
Abnormal Sensory Neuron Innervation Pattern MP:0000968	111	0.0871159856496243	0.203270633182457	0	0	11.53125	28.1421872079359	SEMA3A
Abnormal Blood Coagulation MP:0002551	112	0.0891457103316723	0.204325123680559	0	0	11.2493224932249	27.1950464879651	EMILIN2
Thick Skin MP:0001200	113	0.0891457103316723	0.204325123680559	0	0	11.2493224932249	27.1950464879651	GSDMA
