Term	Rank	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Abnormal Occipital Bone Morphology MP:0005269	132	0.0269348572335764	0.316535201925412	0	0	8.53212435233161	30.8379473373962	TBX15;PHC1
Abnormal Small Intestinal Villus Morphology MP:0008108	133	0.0269348572335764	0.316535201925412	0	0	8.53212435233161	30.8379473373962	KLF5;AP1M2
Short Mandible MP:0000088	134	0.0277215256006993	0.317775505091573	0	0	4.84492924528302	17.371717015214	TBX15;ZEB1;RFNG
Cleft Secondary Palate MP:0009890	135	0.0279419546592797	0.317775505091573	0	0	3.65222234599532	13.0662855075053	MN1;PHC1;ZEB1;RFNG
Decreased Monocyte Cell Number MP:0000223	136	0.029016553519626	0.317775505091573	0	0	4.75491898148148	16.8318844513752	CNN2;SPNS2;ADGRF5
Abnormal Heart Shape MP:0000277	137	0.0292768219662102	0.317775505091573	0	0	8.12533925487293	28.6902408684728	TCF21;RFFL
Abnormal Primitive Streak Formation MP:0002230	138	0.0292768219662102	0.317775505091573	0	0	8.12533925487293	28.6902408684728	TLX2;HNF4A
Abnormal Respiration MP:0001943	139	0.0292768219662102	0.317775505091573	0	0	8.12533925487293	28.6902408684728	FOXI3;ADGRF5
Abnormal Xiphoid Process Morphology MP:0000159	140	0.0292768219662102	0.317775505091573	0	0	8.12533925487293	28.6902408684728	ZEB1;BMP7
Blistering MP:0001208	141	0.0292768219662102	0.317775505091573	0	0	8.12533925487293	28.6902408684728	LAMC2;DSG3
Decreased Spleen White Pulp Amount MP:0008479	142	0.0292768219662102	0.317775505091573	0	0	8.12533925487293	28.6902408684728	MYB;LTB
Dilated Heart Ventricle MP:0008022	143	0.0292768219662102	0.317775505091573	0	0	8.12533925487293	28.6902408684728	PHC1;PPP1R13L
Increased Marginal Zone B Cell Number MP:0008181	144	0.0292768219662102	0.317775505091573	0	0	8.12533925487293	28.6902408684728	CD79B;MYOZ1
Abnormal Renal Glomerulus Morphology MP:0005325	145	0.0307529600965345	0.32840718487881	0	0	3.53861931235494	12.3206551167776	FGL2;TCF21;ESRRG;BMP7
Increased IgE Level MP:0002497	146	0.0317013038756522	0.32840718487881	0	0	4.58454241071429	15.8230780647054	FCER1G;NFATC2;DSG3
Decreased Birth Weight MP:0009674	147	0.0317256933121893	0.32840718487881	0	0	3.50229725398013	12.0851264111822	LIN28A;FOXI3;ESRRG;BMP7
Abnormal Basisphenoid Bone Morphology MP:0000106	148	0.0341928889547761	0.32840718487881	0	0	7.41788691146655	25.0408396248172	ZEB1;BMP7
Polychromatophilia MP:0005097	149	0.0341928889547761	0.32840718487881	0	0	7.41788691146655	25.0408396248172	MYB;KLF1
Abnormal Trophectoderm Morphology MP:0005028	150	0.0341928889547761	0.32840718487881	0	0	7.41788691146655	25.0408396248172	KLF5;IL11RA
Embryonic Lethality At Implantation, Complete Penetrance MP:0011093	151	0.0341928889547761	0.32840718487881	0	0	7.41788691146655	25.0408396248172	KLF5;TAF12
Anemia MP:0001577	152	0.03496346451185	0.32840718487881	0	0	2.57221827371081	8.62580957245443	EGR1;DIAPH1;MYCN;MYB;MPL;KLF1
Increased CD4-positive, Alpha-Beta T Cell Number MP:0008074	153	0.0357962509580915	0.32840718487881	0	0	3.36413099271122	11.2022605420121	CD79B;PSTPIP1;SPNS2;ARHGEF1
Decreased B Cell Proliferation MP:0005093	154	0.0359637630490334	0.32840718487881	0	0	4.35063559322034	14.4669224202488	CD79B;ZEB1;ARHGEF1
Abnormal Microglial Cell Physiology MP:0003691	155	0.036762778913826	0.32840718487881	0	0	7.10837651122625	23.4808825294724	EGR1;AQP4
Decreased Corpora Lutea Number MP:0002680	156	0.036762778913826	0.32840718487881	0	0	7.10837651122625	23.4808825294724	AKT2;AQP4
Decreased Cranium Height MP:0008525	157	0.036762778913826	0.32840718487881	0	0	7.10837651122625	23.4808825294724	NPPC;TBX15
Abnormal Response To Infection MP:0005025	158	0.0374468848679682	0.32840718487881	0	0	4.27786458333333	14.0520654208242	KLF5;MCAM;PIK3CG
Sparse Hair MP:0000416	159	0.0389609373960336	0.32840718487881	0	0	4.20747950819672	13.6540945762387	ZEB1;PPP1R13L;DSG3
Abnormal T Cell Subpopulation Ratio MP:0003944	160	0.0394044953298167	0.32840718487881	0	0	6.82362694300518	22.0667591359035	ZEB1;CCR9
Emphysema MP:0001958	161	0.0394044953298167	0.32840718487881	0	0	6.82362694300518	22.0667591359035	EFEMP2;ADGRF5
Increased Monocyte Cell Number MP:0000220	162	0.0417495419866544	0.32840718487881	0	0	2.73717733825008	8.69345806459621	DIAPH1;SPNS2;ARHGEF1;BMP7;PIK3CG
Abnormal Cornea Stroma Morphology MP:0005300	163	0.0421160266679941	0.32840718487881	0	0	6.56078118772419	20.7801389363019	ZEB1;SPNS2
Decreased Lumbar Vertebrae Number MP:0004647	164	0.0421160266679941	0.32840718487881	0	0	6.56078118772419	20.7801389363019	SPNS2;BMP7
Decreased Cardiac Muscle Contractility MP:0005140	165	0.0424433512497381	0.32840718487881	0	0	3.17607135931743	10.0350674383417	IVNS1ABP;PPP1R13L;ATP1A1;A1CF
