skew_type	skew_bin	ccre_class	cell_line	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
mean_skew	[0.05,0.2)	Inactive cCRE	HepG2	16244947	16236898	3012993.088999998	2671277.987427002	16205752	-996602.9832640596	35656390.285348415	671551	1244828	1591105
mean_skew	[0.05,0.2)	Inactive cCRE	K562	15835211	15827239	2943403.713999998	2622941.613468002	15796731	-978764.0462875998	34727385.009416014	653500	1147838	1490065
mean_skew	[0.05,0.2)	Inactive cCRE	MCF-7	16224568	16216641	3000938.625999998	2649395.790572002	16185017	-966647.591244109	35452702.30529481	666319	1223653	1580053
mean_skew	[0.05,0.2)	Inactive cCRE	SK-N-SH	16087434	16079604	2977454.168999998	2640073.719521002	16047925	-1152679.706084293	34206826.37897332	626180	1170787	1529196
mean_skew	[0.05,0.2)	Other cCREs	H1	650315	650123	109913.994	76734.803964	649186	-16460.3260683981	2169991.229199249	42822	108981	193931
mean_skew	[0.05,0.2)	Other cCREs	HCT116	501345	501163	83393.899	58030.882347	500213	-53559.37294772499	1307611.3236161252	23319	62839	143358
mean_skew	[0.05,0.2)	Other cCREs	HepG2	511237	511107	87846.909	63815.059665	510501	-50951.35300907212	1461320.981473493	25575	78046	139737
mean_skew	[0.05,0.2)	Other cCREs	K562	703247	703077	123833.616	94216.574848	702118	-72038.83095574717	1835182.328344505	32556	105620	179698
mean_skew	[0.05,0.2)	Other cCREs	MCF-7	564807	564590	105460.09	90821.34742	564362	-106318.95304071975	1632433.0453706647	26365	88156	131069
mean_skew	[0.05,0.2)	Other cCREs	SK-N-SH	782436	782105	146763.927	120544.262873	781876	21968.330892253096	2843322.526197857	62326	156604	196815
mean_skew	[0.05,0.2)	PLS	H1	163687	163638	23032.391	7184.719559	163607	47908.71597814384	1044580.1338587329	24502	68687	80768
mean_skew	[0.05,0.2)	PLS	HCT116	151721	151674	21495.484	7020.419684	151681	35724.54195997062	935286.2509824384	21424	65617	75645
mean_skew	[0.05,0.2)	PLS	HepG2	141207	141171	19889.707	6551.800331	141127	28086.699973651102	885267.5953016708	19406	61895	69703
mean_skew	[0.05,0.2)	PLS	K562	158301	158262	22625.24	7593.862316	158225	35498.66194888147	944974.8444500519	21661	68137	77534
mean_skew	[0.05,0.2)	PLS	MCF-7	163703	163657	23469.13	7712.3314	163623	48176.68895991182	998086.6474807095	24142	69974	81413
mean_skew	[0.05,0.2)	PLS	SK-N-SH	181573	181510	26020.403	8306.071357	181480	63263.74195385365	1121551.535113956	27759	76144	88736
mean_skew	[0.05,0.2)	dELS	H1	107668	107655	18765.72	14078.155123999999	107599	20958.18297459919	440015.1631161057	10225	18921	34646
mean_skew	[0.05,0.2)	dELS	HCT116	286355	286259	52421.979	43876.588743	286098	-1028.8110171961557	916422.5035305278	17804	50890	89381
mean_skew	[0.05,0.2)	dELS	HepG2	268553	268539	48801.76	38826.720098	268411	10645.177996355696	872131.8730557531	18550	48207	68269
mean_skew	[0.05,0.2)	dELS	K562	318491	318449	57804.875	46595.111317	318232	-12489.50800281344	934177.5887692233	16856	53985	79028
mean_skew	[0.05,0.2)	dELS	MCF-7	192747	192719	36870.657	32535.489213	192573	-3112.313983834224	700186.1024149325	14005	40596	61545
mean_skew	[0.05,0.2)	dELS	SK-N-SH	105865	105860	19188.222	14436.816668	105788	27447.753951119033	569761.2667702814	13049	22504	39865
mean_skew	[0.05,0.2)	non-cCRE	H1	46523755	46499324	8207783.258999991	6971771.180948983	45962942	-7068293.57159667	57314339.16248618	591546	1247765	268865
mean_skew	[0.05,0.2)	non-cCRE	HCT116	46523755	46499324	8207783.258999991	6971771.180948983	45962942	-7068293.57159667	57314339.16248618	591546	1247765	268865
mean_skew	[0.05,0.2)	non-cCRE	HepG2	46523755	46499324	8207783.258999991	6971771.180948983	45962942	-7068293.57159667	57314339.16248618	591546	1247765	268865
mean_skew	[0.05,0.2)	non-cCRE	K562	46523755	46499324	8207783.258999991	6971771.180948983	45962942	-7068293.57159667	57314339.16248618	591546	1247765	268865
mean_skew	[0.05,0.2)	non-cCRE	MCF-7	46523755	46499324	8207783.258999991	6971771.180948983	45962942	-7068293.57159667	57314339.16248618	591546	1247765	268865
mean_skew	[0.05,0.2)	non-cCRE	SK-N-SH	46523755	46499324	8207783.258999991	6971771.180948983	45962942	-7068293.57159667	57314339.16248618	591546	1247765	268865
mean_skew	[0.05,0.2)	pELS	H1	107372	107359	15027.262	5288.21652	107352	35277.71901983908	534074.4350385158	13195	43335	46009
mean_skew	[0.05,0.2)	pELS	HCT116	200532	200477	28820.236	12059.747331999999	200488	40021.25298963522	839566.1569362141	19453	81749	78579
mean_skew	[0.05,0.2)	pELS	HepG2	174996	174971	25553.578	11249.493972	174898	37694.74699098734	738171.6076509171	17417	70493	65135
mean_skew	[0.05,0.2)	pELS	K562	325690	325659	47417.598	20373.899544	325383	56666.011985141435	1171562.571850469	27926	127889	107624
mean_skew	[0.05,0.2)	pELS	MCF-7	195115	195079	28346.54	11256.102888	195114	56774.45799661348	829874.2422691418	21668	81090	79869
mean_skew	[0.05,0.2)	pELS	SK-N-SH	183632	183607	25658.322	8360.191074	183620	68872.16797492959	871820.635774835	23185	77430	79337
mean_skew	[0.2,0.5)	Inactive cCRE	H1	2800782	2799164	589143.583	662433.286913	2792708	-194672.3038436195	6195629.937990488	116166	253034	361403
mean_skew	[0.2,0.5)	Inactive cCRE	HCT116	2786951	2785385	585575.878	656873.308936	2778914	-177236.13186705348	6285521.988006996	119078	250883	354872
mean_skew	[0.2,0.5)	Inactive cCRE	HepG2	2809091	2807482	588889.997	659463.450801	2800993	-174274.0008711903	6348474.8750482965	120812	253143	369975
mean_skew	[0.2,0.5)	Inactive cCRE	K562	2704968	2703388	569859.691	644072.873997	2697030	-181886.2528750856	6058449.939934493	114145	228055	337691
mean_skew	[0.2,0.5)	Inactive cCRE	MCF-7	2779302	2777722	581965.4619999999	651819.259536	2771128	-176977.78486485634	6192283.849347434	116496	242786	360561
mean_skew	[0.2,0.5)	Inactive cCRE	SK-N-SH	2745373	2743805	575724.034	649371.905026	2737206	-228421.93481842236	5872775.504146315	106009	228659	347049
mean_skew	[0.2,0.5)	Other cCREs	H1	154933	154908	26999.715	21150.179729	154687	12243.739985509184	549887.5064694785	12257	28468	54968
mean_skew	[0.2,0.5)	Other cCREs	HCT116	108542	108504	18916.769	15508.512763	108293	-2141.8789900065167	308426.79536602105	6424	14471	37918
mean_skew	[0.2,0.5)	Other cCREs	HepG2	109761	109732	19706.035	16460.627967	109575	-750.7459956174733	332371.76718340034	6879	18349	37008
mean_skew	[0.2,0.5)	Other cCREs	K562	158386	158343	29482.15	25965.563514	158133	-3797.1250049712853	450585.440823805	9121	25982	50026
mean_skew	[0.2,0.5)	Other cCREs	MCF-7	129153	129099	25151.005	24122.004881	129033	-14243.115993199872	405066.87225753686	7557	21738	36615
mean_skew	[0.2,0.5)	Other cCREs	SK-N-SH	185284	185220	36340.403	32650.515139	185135	22425.25096257754	715893.8298569039	17120	40756	55448
mean_skew	[0.2,0.5)	PLS	H1	51788	51782	7143.088	2139.044548	51750	31510.28097049158	379617.36515225243	9891	21550	26540
mean_skew	[0.2,0.5)	PLS	HCT116	47515	47508	6638.2080000000005	2159.741172	47491	25800.76597284352	336691.55577838514	8616	20365	24610
mean_skew	[0.2,0.5)	PLS	HepG2	43748	43743	6097.208	2018.921142	43710	21732.843980292444	310990.6670310167	7709	18952	22494
mean_skew	[0.2,0.5)	PLS	K562	49228	49219	6955.024	2305.441238	49198	26011.609982650945	337794.78687368723	8723	20934	25118
mean_skew	[0.2,0.5)	PLS	MCF-7	51905	51898	7315.997	2336.426589	51867	32033.186969550934	366415.2246538355	9847	21992	26808
mean_skew	[0.2,0.5)	PLS	SK-N-SH	57699	57683	8154.524	2545.922226	57659	39094.61297465547	413485.7977876378	11335	23983	29342
mean_skew	[0.2,0.5)	dELS	H1	26075	26072	4588.825	3690.281433	26054	8131.890002617961	119924.08376192974	2915	4795	9924
mean_skew	[0.2,0.5)	dELS	HCT116	68728	68696	13444.587	13067.089609	68666	6589.169998956841	234819.47992703939	5254	12730	26066
mean_skew	[0.2,0.5)	dELS	HepG2	56800	56795	10939.816	10147.996552	56769	8214.025007252585	207001.1482838418	4732	11273	18232
mean_skew	[0.2,0.5)	dELS	K562	72888	72875	14286.697	13426.773019	72823	3518.053996150265	232339.8947267856	4786	13372	22896
mean_skew	[0.2,0.5)	dELS	MCF-7	49238	49231	9738.034	9358.83332	49190	4988.643008227459	192314.569835656	4318	10815	18281
mean_skew	[0.2,0.5)	dELS	SK-N-SH	25734	25732	4871.626	4014.30043	25711	10622.836981569533	146751.98413521415	3650	5720	11396
mean_skew	[0.2,0.5)	non-cCRE	H1	5469817	5465663	1097316.176	1242129.829532	5413034	-927647.2686759565	6956406.747256499	67586	191483	54242
mean_skew	[0.2,0.5)	non-cCRE	HCT116	5469817	5465663	1097316.176	1242129.829532	5413034	-927647.2686759565	6956406.747256499	67586	191483	54242
mean_skew	[0.2,0.5)	non-cCRE	HepG2	5469817	5465663	1097316.176	1242129.829532	5413034	-927647.2686759565	6956406.747256499	67586	191483	54242
mean_skew	[0.2,0.5)	non-cCRE	K562	5469817	5465663	1097316.176	1242129.829532	5413034	-927647.2686759565	6956406.747256499	67586	191483	54242
mean_skew	[0.2,0.5)	non-cCRE	MCF-7	5469817	5465663	1097316.176	1242129.829532	5413034	-927647.2686759565	6956406.747256499	67586	191483	54242
mean_skew	[0.2,0.5)	non-cCRE	SK-N-SH	5469817	5465663	1097316.176	1242129.829532	5413034	-927647.2686759565	6956406.747256499	67586	191483	54242
mean_skew	[0.2,0.5)	pELS	H1	31164	31162	4372.144	1552.545326	31162	18700.35200856161	183078.27911028682	5071	12631	14810
mean_skew	[0.2,0.5)	pELS	HCT116	53006	52995	7671.9130000000005	3356.685469	52997	22902.034008820665	262677.35340599343	6928	22029	24179
mean_skew	[0.2,0.5)	pELS	HepG2	45342	45336	6614.299	2874.341487	45314	20991.837002823817	229298.71493787802	6168	18761	19936
mean_skew	[0.2,0.5)	pELS	K562	79272	79263	11663.793	5194.686181	79177	32067.67302481667	348967.11012566497	9525	32135	31914
mean_skew	[0.2,0.5)	pELS	MCF-7	55144	55138	8076.857	3328.813623	55143	30113.030003838827	272056.6563899714	8082	23147	25380
mean_skew	[0.2,0.5)	pELS	SK-N-SH	50652	50648	7156.768	2382.695128	50650	32193.193023180946	279230.05655836686	8186	21360	24410
mean_skew	[0.5,1.0)	Inactive cCRE	H1	606157	605806	140530.763	176827.304021	604328	-66111.16492289933	1365981.1007069102	24397	58265	90189
mean_skew	[0.5,1.0)	Inactive cCRE	HCT116	604140	603794	139396.005	174406.949797	602328	-60894.77993672386	1398404.2297837331	25329	58090	89047
mean_skew	[0.5,1.0)	Inactive cCRE	HepG2	611177	610822	140861.606	176219.009632	609345	-58741.003926289486	1426683.3931148243	26121	59036	92881
mean_skew	[0.5,1.0)	Inactive cCRE	K562	585669	585328	135935.787	171710.060123	583887	-63002.80493392352	1344655.854219233	24031	52782	84556
mean_skew	[0.5,1.0)	Inactive cCRE	MCF-7	600611	600267	138526.546	173685.876664	598766	-62909.70392660867	1360681.7865118503	24308	55843	89982
mean_skew	[0.5,1.0)	Inactive cCRE	SK-N-SH	592383	592043	137012.59	173242.958074	590539	-74982.88291890865	1284699.8434851475	21825	52419	86644
mean_skew	[0.5,1.0)	Other cCREs	H1	36834	36826	6711.845	5756.3905350000005	36795	4757.458007458715	141943.93438701113	3311	7033	13835
mean_skew	[0.5,1.0)	Other cCREs	HCT116	24381	24377	4809.864	4898.085204	24332	-9.676989404250227	72635.38552491882	1593	3303	9078
mean_skew	[0.5,1.0)	Other cCREs	HepG2	24036	24032	4619.988	4408.972854	23999	367.1580036742374	75570.86870367866	1636	4143	8818
mean_skew	[0.5,1.0)	Other cCREs	K562	35855	35843	7163.553	7063.015059	35794	376.79801585583573	111409.55320001829	2371	6010	12157
mean_skew	[0.5,1.0)	Other cCREs	MCF-7	29754	29745	6242.669	6690.179455	29732	-2200.614982312201	102289.74256019478	2011	5096	8721
mean_skew	[0.5,1.0)	Other cCREs	SK-N-SH	44165	44150	9188.896999999999	9009.672769	44140	6925.6520036127195	184793.5957943775	4437	9950	13735
mean_skew	[0.5,1.0)	PLS	H1	12559	12555	1758.826	525.416192	12555	11002.514990635102	106888.30633737113	2860	5294	6451
mean_skew	[0.5,1.0)	PLS	HCT116	11412	11408	1596.485	497.841283	11411	8941.503996770129	92459.2034569077	2438	4944	5883
mean_skew	[0.5,1.0)	PLS	HepG2	10402	10399	1480.043	509.602119	10398	7636.079000862545	85502.38408209341	2164	4589	5418
mean_skew	[0.5,1.0)	PLS	K562	11678	11673	1663.047	543.356839	11677	8752.199995897012	90811.27057131415	2412	5074	6048
mean_skew	[0.5,1.0)	PLS	MCF-7	12566	12562	1785.458	563.345952	12562	10942.358994952641	102721.22956605205	2812	5361	6463
mean_skew	[0.5,1.0)	PLS	SK-N-SH	13971	13966	1989.231	602.311549	13967	12605.779992433381	113385.73580580846	3150	5834	7139
mean_skew	[0.5,1.0)	dELS	H1	6444	6443	1212.667	1097.8537430000001	6437	2240.6120009379224	33489.824472229535	818	1272	2676
mean_skew	[0.5,1.0)	dELS	HCT116	16614	16607	3581.782	3942.826376	16599	2121.4930044024945	63413.69759518067	1438	3242	6711
mean_skew	[0.5,1.0)	dELS	HepG2	13079	13079	2708.739	2720.213073	13074	2093.435009376147	52209.267796436	1220	2684	4703
mean_skew	[0.5,1.0)	dELS	K562	17018	17015	3655.998	3987.858688	17006	1309.5179988347236	60008.08469666036	1276	3235	5862
mean_skew	[0.5,1.0)	dELS	MCF-7	12561	12558	2662.025	2784.699741	12552	1931.1279983907014	53308.645220096056	1252	2799	5008
mean_skew	[0.5,1.0)	dELS	SK-N-SH	6313	6313	1285.132	1153.920782	6309	3019.0860018550875	38729.92359954034	995	1442	2968
mean_skew	[0.5,1.0)	non-cCRE	H1	980225	979565	205153.035	246698.509443	971731	-188892.2386758631	1270950.0235053701	11061	39341	12659
mean_skew	[0.5,1.0)	non-cCRE	HCT116	980225	979565	205153.035	246698.509443	971731	-188892.2386758631	1270950.0235053701	11061	39341	12659
mean_skew	[0.5,1.0)	non-cCRE	HepG2	980225	979565	205153.035	246698.509443	971731	-188892.2386758631	1270950.0235053701	11061	39341	12659
mean_skew	[0.5,1.0)	non-cCRE	K562	980225	979565	205153.035	246698.509443	971731	-188892.2386758631	1270950.0235053701	11061	39341	12659
mean_skew	[0.5,1.0)	non-cCRE	MCF-7	980225	979565	205153.035	246698.509443	971731	-188892.2386758631	1270950.0235053701	11061	39341	12659
mean_skew	[0.5,1.0)	non-cCRE	SK-N-SH	980225	979565	205153.035	246698.509443	971731	-188892.2386758631	1270950.0235053701	11061	39341	12659
mean_skew	[0.5,1.0)	pELS	H1	7909	7908	1101.2549999999999	394.359097	7908	5904.965010536719	52699.293988681144	1454	3290	3923
mean_skew	[0.5,1.0)	pELS	HCT116	13356	13352	1931.22	855.620928	13353	7635.845011624626	74089.9435314634	2042	5575	6355
mean_skew	[0.5,1.0)	pELS	HepG2	11209	11206	1644.98	743.52591	11207	6438.716999045691	61036.54619517148	1699	4702	5254
mean_skew	[0.5,1.0)	pELS	K562	19683	19679	2896.971	1297.0328789999999	19659	10358.674010005083	94117.69720497805	2750	8053	8451
mean_skew	[0.5,1.0)	pELS	MCF-7	14411	14406	2098.658	877.221776	14411	10031.217002246647	82001.05603401086	2457	6055	6900
mean_skew	[0.5,1.0)	pELS	SK-N-SH	13071	13066	1839.506	592.460414	13068	10226.750007676548	79393.36120732994	2433	5509	6588
mean_skew	[1.0,1.5)	Inactive cCRE	H1	105828	105766	24186.271	31198.303173	105503	-12975.13898270461	236701.74826845297	4161	10586	16680
mean_skew	[1.0,1.5)	Inactive cCRE	HCT116	105681	105621	23859.382	30369.643106	105356	-11923.78698243585	243628.2954286048	4371	10558	16417
mean_skew	[1.0,1.5)	Inactive cCRE	HepG2	106816	106754	24324.912	31178.085488	106490	-11558.144982062748	247767.3880543439	4488	10727	17180
mean_skew	[1.0,1.5)	Inactive cCRE	K562	102008	101948	23461.551	30525.944091	101692	-12545.79998700833	233667.84728223793	4114	9539	15665
mean_skew	[1.0,1.5)	Inactive cCRE	MCF-7	104862	104800	23966.477	30938.447629000002	104534	-12299.335985433778	235720.41359355443	4149	10060	16623
mean_skew	[1.0,1.5)	Inactive cCRE	SK-N-SH	102993	102933	23631.972999999998	30785.991953	102667	-14915.461981037282	220720.2091190433	3659	9431	15847
mean_skew	[1.0,1.5)	Other cCREs	H1	6570	6570	1272.922	1201.186392	6561	916.4300021644451	26353.31506160326	622	1301	2464
mean_skew	[1.0,1.5)	Other cCREs	HCT116	3933	3933	957.8580000000001	1277.763384	3926	-213.03700158454012	11983.554237568555	251	577	1513
mean_skew	[1.0,1.5)	Other cCREs	HepG2	4161	4161	821.295	858.072227	4156	-54.832002064096116	13817.318750761106	283	731	1491
mean_skew	[1.0,1.5)	Other cCREs	K562	6235	6234	1200.857	1152.205589	6225	199.9800025250293	18690.47793398497	431	1068	2006
mean_skew	[1.0,1.5)	Other cCREs	MCF-7	5102	5102	1060.268	1150.420112	5096	-587.8549973038034	17813.809214909954	343	956	1492
mean_skew	[1.0,1.5)	Other cCREs	SK-N-SH	7982	7980	1604.584	1532.128126	7975	1377.7049983626935	33532.89264682956	825	1796	2473
mean_skew	[1.0,1.5)	PLS	H1	1969	1969	287.96	85.36689	1969	2114.2880016182335	18837.2396980317	500	805	945
mean_skew	[1.0,1.5)	PLS	HCT116	1780	1780	254.676	68.47613799999999	1780	1702.7180009539006	15989.481279326845	421	723	864
mean_skew	[1.0,1.5)	PLS	HepG2	1569	1569	223.20499999999998	62.313755	1569	1345.8339995369317	13671.657395676199	351	670	745
mean_skew	[1.0,1.5)	PLS	K562	1854	1854	263.68	67.729798	1854	1622.7070006699066	15521.734284799997	409	771	895
mean_skew	[1.0,1.5)	PLS	MCF-7	1996	1996	288.025	75.006239	1996	2057.592000347446	17878.986878883075	492	820	953
mean_skew	[1.0,1.5)	PLS	SK-N-SH	2233	2233	325.614	89.290786	2233	2426.859003516731	20401.72050560954	559	906	1075
mean_skew	[1.0,1.5)	dELS	H1	1147	1147	234.099	244.252375	1147	201.1120003917022	5060.0266887699445	123	223	463
mean_skew	[1.0,1.5)	dELS	HCT116	3037	3036	730.818	891.545256	3035	373.57100160105585	10687.860092193036	243	591	1247
mean_skew	[1.0,1.5)	dELS	HepG2	2292	2292	516.0120000000001	589.937188	2289	346.02700278733414	8887.273208394117	211	458	834
mean_skew	[1.0,1.5)	dELS	K562	3057	3057	707.437	825.570191	3051	146.61700184177602	10064.47693674683	206	581	1040
mean_skew	[1.0,1.5)	dELS	MCF-7	2224	2224	460.21500000000003	456.970957	2223	280.66500121902203	9092.552340791362	220	495	880
mean_skew	[1.0,1.5)	dELS	SK-N-SH	1179	1179	269.898	291.578902	1179	534.7380001629934	6206.285651178276	164	266	559
mean_skew	[1.0,1.5)	non-cCRE	H1	152273	152195	27095.078	27905.057914	150883	-36441.56995941722	206713.93752476756	1517	6824	2222
mean_skew	[1.0,1.5)	non-cCRE	HCT116	152273	152195	27095.078	27905.057914	150883	-36441.56995941722	206713.93752476756	1517	6824	2222
mean_skew	[1.0,1.5)	non-cCRE	HepG2	152273	152195	27095.078	27905.057914	150883	-36441.56995941722	206713.93752476756	1517	6824	2222
mean_skew	[1.0,1.5)	non-cCRE	K562	152273	152195	27095.078	27905.057914	150883	-36441.56995941722	206713.93752476756	1517	6824	2222
mean_skew	[1.0,1.5)	non-cCRE	MCF-7	152273	152195	27095.078	27905.057914	150883	-36441.56995941722	206713.93752476756	1517	6824	2222
mean_skew	[1.0,1.5)	non-cCRE	SK-N-SH	152273	152195	27095.078	27905.057914	150883	-36441.56995941722	206713.93752476756	1517	6824	2222
mean_skew	[1.0,1.5)	pELS	H1	1464	1464	199.955	61.069549	1463	841.2469994225537	7850.738011031095	222	614	732
mean_skew	[1.0,1.5)	pELS	HCT116	2547	2546	378.473	182.750495	2546	1158.4730023577565	12513.876690195872	342	1080	1243
mean_skew	[1.0,1.5)	pELS	HepG2	2140	2140	295.783	101.769721	2139	1019.0540026949018	10659.430318713828	295	943	1034
mean_skew	[1.0,1.5)	pELS	K562	3824	3823	547.682	218.72871	3821	1674.434002863941	16858.531290119274	468	1570	1678
mean_skew	[1.0,1.5)	pELS	MCF-7	2794	2794	406.222	169.333442	2794	1646.8720020634353	14297.305699750552	424	1198	1336
mean_skew	[1.0,1.5)	pELS	SK-N-SH	2591	2591	349.138	91.188612	2589	1674.0979998871926	13941.959805228407	421	1130	1330
mean_skew	[1.5,Inf)	Inactive cCRE	H1	29710	29685	5241.427	5008.258225	29630	-4474.21699058474	65003.6315180492	1063	2980	4324
mean_skew	[1.5,Inf)	Inactive cCRE	HCT116	29815	29790	5171.389	4798.161311	29739	-4302.735991659341	66193.69413944345	1114	2975	4333
mean_skew	[1.5,Inf)	Inactive cCRE	HepG2	30016	29990	5292.307	5018.085977	29936	-4001.8879893142744	66715.71834342771	1150	3057	4480
mean_skew	[1.5,Inf)	Inactive cCRE	K562	28670	28645	5087.088	4914.729928	28593	-4276.794993553193	62557.69151946108	1038	2685	4077
mean_skew	[1.5,Inf)	Inactive cCRE	MCF-7	29645	29620	5246.4039999999995	5045.93444	29565	-4212.4709928103275	65274.64369687145	1091	2897	4349
mean_skew	[1.5,Inf)	Inactive cCRE	SK-N-SH	28983	28960	5141.3279999999995	5010.1232820000005	28903	-4924.498991875793	60483.61212253575	926	2677	4080
mean_skew	[1.5,Inf)	Other cCREs	H1	1810	1809	347.05899999999997	313.889911	1810	247.7050032134866	5898.339501118395	159	403	645
mean_skew	[1.5,Inf)	Other cCREs	HCT116	960	960	239.827	309.65747700000003	957	1.8450021445751217	2602.9557527655093	55	158	323
