skew_type	skew_bin	ccre_class	af_class	mut_class	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
HepG2_skew	[1.5,Inf)	non-cCRE	RARE	non-CpG-tv	809	809	52.828	5.700812	799	-147.17299929412542	1008.8133617775384	8	35	14
HepG2_skew	[1.5,Inf)	non-cCRE	RARE	unknown	2	0	0	0	1	0.236000001430511	0.0556960006752014	0	0	0
HepG2_skew	[1.5,Inf)	non-cCRE	SINGLETON	CpG	69	69	135.724	295.239994	69	-65.79199949558824	192.12737555976062	0	3	2
HepG2_skew	[1.5,Inf)	non-cCRE	SINGLETON	non-CpG-ti	16033	16033	2217.963	360.927417	15880	-3223.363994152519	20269.486941967072	158	560	179
HepG2_skew	[1.5,Inf)	non-cCRE	SINGLETON	non-CpG-tv	8403	8403	514.566	48.404090000000004	8354	-878.8149954478723	9385.061636521825	112	353	107
HepG2_skew	[1.5,Inf)	non-cCRE	SINGLETON	unknown	10	0	0	0	8	-2.208000026643271	4.370848094587442	0	0	0
HepG2_skew	[1.5,Inf)	non-cCRE	ULTRARARE	CpG	337	337	730.092	1686.074952	335	-365.962998737581	1170.201343303451	3	24	12
HepG2_skew	[1.5,Inf)	non-cCRE	ULTRARARE	non-CpG-ti	11226	11226	1546.278	252.92668	11108	-3017.2780005491813	15286.396023490293	85	373	109
HepG2_skew	[1.5,Inf)	non-cCRE	ULTRARARE	non-CpG-tv	4817	4817	315.571	31.447451	4780	-692.220998812118	5787.661294627812	55	205	68
HepG2_skew	[1.5,Inf)	non-cCRE	ULTRARARE	unknown	5	0	0	0	3	-5.772000014781951	21.445765976580578	0	0	0
HepG2_skew	[1.5,Inf)	pELS	COMMON	CpG	4	4	9.594999999999999	23.161609	4	-6.954999901354318	49.6648437281537	0	1	1
HepG2_skew	[1.5,Inf)	pELS	COMMON	non-CpG-ti	51	51	6.795	1.079533	51	-27.47499997168779	147.18851502032246	2	14	14
HepG2_skew	[1.5,Inf)	pELS	COMMON	non-CpG-tv	17	17	1.397	0.154391	17	-8.35600020550192	53.042938920309346	1	6	4
HepG2_skew	[1.5,Inf)	pELS	LOW_FREQ	CpG	8	8	10.831	16.863053	8	-1.3210000172257446	8.691208795091873	0	4	4
HepG2_skew	[1.5,Inf)	pELS	LOW_FREQ	non-CpG-ti	54	54	7.027	1.044901	54	-12.968000032007696	133.31600665823123	2	17	8
HepG2_skew	[1.5,Inf)	pELS	LOW_FREQ	non-CpG-tv	28	28	3.195	0.527083	28	4.920000091078699	21.56213421736968	1	7	2
HepG2_skew	[1.5,Inf)	pELS	RARE	CpG	13	13	25.456	62.35278	13	-5.12599985674024	42.66072377519261	1	3	5
HepG2_skew	[1.5,Inf)	pELS	RARE	non-CpG-ti	129	129	17.284	2.642084	129	40.063000678084784	460.3541077189154	14	30	22
HepG2_skew	[1.5,Inf)	pELS	RARE	non-CpG-tv	64	64	4.746	0.663662	64	20.247999729472212	234.05900378124574	3	17	14
HepG2_skew	[1.5,Inf)	pELS	SINGLETON	CpG	40	40	45.865	81.24235900000001	40	-2.343000315129761	156.8278489693175	4	12	18
HepG2_skew	[1.5,Inf)	pELS	SINGLETON	non-CpG-ti	1234	1234	164.737	25.498632999999998	1232	162.66300258971748	3597.5083573739794	93	320	282
HepG2_skew	[1.5,Inf)	pELS	SINGLETON	non-CpG-tv	865	865	76.386	11.94955	865	157.77000003971614	2559.015619160116	62	251	238
HepG2_skew	[1.5,Inf)	pELS	SINGLETON	unknown	2	0	0	0	2	2.8179999291896802	6.355489638516912	1	1	0
HepG2_skew	[1.5,Inf)	pELS	ULTRARARE	CpG	61	61	94.161	188.519579	61	-38.41799979750064	172.9296068896525	1	14	16
HepG2_skew	[1.5,Inf)	pELS	ULTRARARE	non-CpG-ti	793	793	111.076	17.988138	793	107.40900042909192	2200.7446092620385	71	192	174
HepG2_skew	[1.5,Inf)	pELS	ULTRARARE	non-CpG-tv	526	526	54.086999999999996	9.742817	525	34.931999795138765	1606.0004487489573	34	150	146
HepG2_skew	[1.5,Inf)	pELS	ULTRARARE	unknown	3	0	0	0	3	-1.99900011718273	5.34108554498197	0	1	1
K562_skew	(-Inf,-1.5)	Other cCREs	COMMON	CpG	244	244	512.022	1204.707414	244	-221.32599913794547	658.4767605214653	1	14	37
K562_skew	(-Inf,-1.5)	Other cCREs	COMMON	non-CpG-ti	205	205	34.563	7.569891	202	-19.794999700970948	245.02571800089564	4	16	43
K562_skew	(-Inf,-1.5)	Other cCREs	COMMON	non-CpG-tv	163	163	10.826	1.11	159	-56.226000463240744	223.80743704543178	2	17	28
K562_skew	(-Inf,-1.5)	Other cCREs	LOW_FREQ	CpG	368	368	850.958	2109.56642	367	-366.5589997214263	1289.2071940463507	3	21	60
K562_skew	(-Inf,-1.5)	Other cCREs	LOW_FREQ	non-CpG-ti	289	289	50.412	10.51171	284	27.98699998715895	311.89387545161276	9	4	67
K562_skew	(-Inf,-1.5)	Other cCREs	LOW_FREQ	non-CpG-tv	224	224	15.991	1.8804670000000001	220	-39.05900086555632	264.0947531664233	8	12	56
K562_skew	(-Inf,-1.5)	Other cCREs	RARE	CpG	1095	1095	2525.59	6214.897988	1089	-1037.4220004396043	3019.1478617968437	5	35	209
K562_skew	(-Inf,-1.5)	Other cCREs	RARE	non-CpG-ti	653	653	112.374	24.306392	648	26.298000962473523	861.2478380652859	18	23	114
K562_skew	(-Inf,-1.5)	Other cCREs	RARE	non-CpG-tv	542	542	37.856	4.42172	535	-10.754000305780188	1069.2063978080575	20	18	123
K562_skew	(-Inf,-1.5)	Other cCREs	SINGLETON	CpG	1098	1098	2136.27	4618.042952	1094	-765.381999923382	2715.64376718756	9	49	239
K562_skew	(-Inf,-1.5)	Other cCREs	SINGLETON	non-CpG-ti	5985	5985	982.787	192.799021	5943	1005.5190026696072	9498.72648248863	219	248	1330
K562_skew	(-Inf,-1.5)	Other cCREs	SINGLETON	non-CpG-tv	5555	5555	360.998	38.24124	5508	166.5010011862034	10309.146876094332	178	245	1199
K562_skew	(-Inf,-1.5)	Other cCREs	SINGLETON	unknown	2	0	0	0	2	-3.22899997234345	5.21650090830231	0	0	1
K562_skew	(-Inf,-1.5)	Other cCREs	ULTRARARE	CpG	3750	3750	8173.4749999999995	19257.659629	3741	-3416.8389951309673	11648.064616030606	38	171	682
K562_skew	(-Inf,-1.5)	Other cCREs	ULTRARARE	non-CpG-ti	4171	4171	735.112	160.89079999999998	4131	724.5290021740367	7529.123635594038	163	184	891
K562_skew	(-Inf,-1.5)	Other cCREs	ULTRARARE	non-CpG-tv	3376	3376	245.899	32.258173	3331	-128.72000079543784	6085.792080846381	107	157	718
K562_skew	(-Inf,-1.5)	PLS	COMMON	CpG	18	18	26.366	47.424258	18	-4.998999245930471	175.52169977457692	2	11	12
K562_skew	(-Inf,-1.5)	PLS	COMMON	non-CpG-ti	18	18	3.789	1.082645	18	22.18900012224913	182.30744939373537	4	7	10
K562_skew	(-Inf,-1.5)	PLS	COMMON	non-CpG-tv	25	25	2.706	0.55601	25	13.324999593198312	144.16536394177248	5	13	12
K562_skew	(-Inf,-1.5)	PLS	LOW_FREQ	CpG	54	54	73.166	148.881604	54	57.72999960929152	618.259941770037	15	21	36
K562_skew	(-Inf,-1.5)	PLS	LOW_FREQ	non-CpG-ti	46	46	7.437	1.389613	46	110.99499910697344	614.4183858676887	20	15	36
K562_skew	(-Inf,-1.5)	PLS	LOW_FREQ	non-CpG-tv	56	56	3.991	0.412947	56	57.312000461155556	461.28400374735764	11	16	36
K562_skew	(-Inf,-1.5)	PLS	RARE	CpG	140	140	180.98499999999999	353.431341	140	226.24299999699005	1928.596693803045	50	47	80
K562_skew	(-Inf,-1.5)	PLS	RARE	non-CpG-ti	113	113	18.957	3.610297	113	242.0010012453421	1906.9281634293984	42	40	78
K562_skew	(-Inf,-1.5)	PLS	RARE	non-CpG-tv	110	110	8.634	1.085048	110	228.37500074692082	1475.326457043036	37	42	76
K562_skew	(-Inf,-1.5)	PLS	SINGLETON	CpG	752	752	518.495	678.630373	752	2313.350001951681	16300.609363492682	391	281	566
K562_skew	(-Inf,-1.5)	PLS	SINGLETON	non-CpG-ti	1542	1542	256.513	50.360345	1541	5402.636000580623	35222.534537417894	859	604	1134
K562_skew	(-Inf,-1.5)	PLS	SINGLETON	non-CpG-tv	1825	1825	134.165	14.647229	1822	5921.724992721923	39183.69628922209	947	716	1352
K562_skew	(-Inf,-1.5)	PLS	ULTRARARE	CpG	769	769	818.855	1425.968895	769	1676.5520006171432	12831.272191209058	297	300	551
K562_skew	(-Inf,-1.5)	PLS	ULTRARARE	non-CpG-ti	976	976	175.629	38.486687	976	3189.428995695897	20615.237743782734	519	370	693
K562_skew	(-Inf,-1.5)	PLS	ULTRARARE	non-CpG-tv	1043	1043	80.023	9.766739	1042	3166.301995486487	20454.21899035423	539	395	772
K562_skew	(-Inf,-1.5)	PLS	ULTRARARE	unknown	1	0	0	0	1	-1.91999995708466	3.68639983520508	0	1	1
K562_skew	(-Inf,-1.5)	dELS	COMMON	CpG	635	635	1260.18	2828.060658	634	-654.3210009906907	2313.443526809146	7	73	260
K562_skew	(-Inf,-1.5)	dELS	COMMON	non-CpG-ti	537	537	83.417	16.924945	537	109.81800053268684	1544.572179694206	38	67	233
K562_skew	(-Inf,-1.5)	dELS	COMMON	non-CpG-tv	409	409	23.956	2.206224	406	-62.29900105483831	821.5552755079622	15	51	172
K562_skew	(-Inf,-1.5)	dELS	LOW_FREQ	CpG	933	933	2038.551	4849.514791	932	-760.4599985146198	3001.309989490389	20	101	418
K562_skew	(-Inf,-1.5)	dELS	LOW_FREQ	non-CpG-ti	704	704	112.347	22.477043	703	209.56899968616185	1978.629275592723	53	76	323
K562_skew	(-Inf,-1.5)	dELS	LOW_FREQ	non-CpG-tv	538	538	36.384	4.331876	536	132.93099862185773	1739.040351922731	45	62	253
K562_skew	(-Inf,-1.5)	dELS	RARE	CpG	2768	2768	6050.196	14364.33615	2766	-2563.3340032417327	10562.382385153054	64	331	1199
K562_skew	(-Inf,-1.5)	dELS	RARE	non-CpG-ti	1796	1796	293.596	61.161226	1787	898.6659994737707	6703.721941499148	191	174	846
K562_skew	(-Inf,-1.5)	dELS	RARE	non-CpG-tv	1383	1383	96.011	13.210063	1377	394.26500079757545	4353.689291063832	108	148	690
K562_skew	(-Inf,-1.5)	dELS	SINGLETON	CpG	3085	3085	5686.754	12253.452676	3081	-1538.3829984589254	12764.54598390453	170	375	1542
K562_skew	(-Inf,-1.5)	dELS	SINGLETON	non-CpG-ti	17845	17845	2714.663	500.613135	17796	11527.30300136598	79962.20224619849	2151	1852	8789
K562_skew	(-Inf,-1.5)	dELS	SINGLETON	non-CpG-tv	15305	15305	935.135	95.603515	15258	5882.705991831027	61354.59272274161	1517	1590	7604
K562_skew	(-Inf,-1.5)	dELS	SINGLETON	unknown	7	0	0	0	7	3.182999894022941	6.129512508582602	0	0	3
K562_skew	(-Inf,-1.5)	dELS	ULTRARARE	CpG	10990	10990	22978.798	52785.464294	10975	-8176.491001438817	42446.87413127944	353	1309	5060
K562_skew	(-Inf,-1.5)	dELS	ULTRARARE	non-CpG-ti	11884	11884	1916.127	388.028479	11846	6798.217996385528	50209.01940733333	1286	1223	5766
K562_skew	(-Inf,-1.5)	dELS	ULTRARARE	non-CpG-tv	8694	8694	577.396	68.449552	8664	2798.2820022808164	33407.2121554099	783	914	4300
K562_skew	(-Inf,-1.5)	dELS	ULTRARARE	unknown	3	0	0	0	3	0.3500000089406966	0.05204400321817406	0	0	0
K562_skew	(-Inf,-1.5)	non-cCRE	COMMON	CpG	1954	1954	4133.565	9742.112023	1949	-1900.6569971869471	5097.983946731176	1	108	27
K562_skew	(-Inf,-1.5)	non-cCRE	COMMON	non-CpG-ti	897	897	155.953	31.812939	874	-86.51200040604442	626.9156845044685	3	53	24
K562_skew	(-Inf,-1.5)	non-cCRE	COMMON	non-CpG-tv	708	708	42.804	3.964284	695	-243.16699928976598	949.5602520356474	1	50	17
K562_skew	(-Inf,-1.5)	non-cCRE	COMMON	unknown	3	0	0	0	3	-2.7300000637769752	8.341172362795355	0	1	0
K562_skew	(-Inf,-1.5)	non-cCRE	LOW_FREQ	CpG	2582	2582	6075.332	15107.577954	2578	-2460.2909984928565	6993.220822782769	6	133	41
K562_skew	(-Inf,-1.5)	non-cCRE	LOW_FREQ	non-CpG-ti	1039	1039	181.36	37.553612	1022	34.317999706603594	656.928419355855	9	57	30
K562_skew	(-Inf,-1.5)	non-cCRE	LOW_FREQ	non-CpG-tv	890	890	55.445	6.002683	874	-207.284999428317	1082.2559110175848	5	44	14
K562_skew	(-Inf,-1.5)	non-cCRE	LOW_FREQ	unknown	1	0	0	0	1	-4.7039999961853	22.1276159641113	0	0	0
K562_skew	(-Inf,-1.5)	non-cCRE	RARE	CpG	8021	8021	18905.543	46997.228641	7996	-7604.726986923024	21430.99720465178	9	394	128
K562_skew	(-Inf,-1.5)	non-cCRE	RARE	non-CpG-ti	2620	2620	470.373	103.791687	2581	8.911001132568297	1832.349744119293	27	146	65
K562_skew	(-Inf,-1.5)	non-cCRE	RARE	non-CpG-tv	2192	2192	135.075	13.819307	2154	-426.75899995316297	2300.030964864137	21	111	53
K562_skew	(-Inf,-1.5)	non-cCRE	RARE	unknown	8	0	0	0	8	-0.7610000446438769	1.3639551248532606	0	0	0
K562_skew	(-Inf,-1.5)	non-cCRE	SINGLETON	CpG	6253	6253	12860.135	28907.648739	6244	-4760.672993491522	14712.830417709309	35	363	200
K562_skew	(-Inf,-1.5)	non-cCRE	SINGLETON	non-CpG-ti	22338	22338	3775.4719999999998	742.846154	22017	1250.855012040352	16389.943723396933	259	1049	659
K562_skew	(-Inf,-1.5)	non-cCRE	SINGLETON	non-CpG-tv	21804	21804	1285.02	119.932924	21466	-3219.890982054526	23707.633611708374	212	1140	648
K562_skew	(-Inf,-1.5)	non-cCRE	SINGLETON	unknown	28	0	0	0	26	-2.0569999814033477	6.1876570169233105	0	0	0
K562_skew	(-Inf,-1.5)	non-cCRE	ULTRARARE	CpG	26527	26527	59868.816999999995	143775.853847	26481	-23571.647955285378	67401.54998497634	63	1334	479
K562_skew	(-Inf,-1.5)	non-cCRE	ULTRARARE	non-CpG-ti	15943	15943	2850.801	608.631579	15669	506.26201142359037	11572.275337407347	168	756	437
K562_skew	(-Inf,-1.5)	non-cCRE	ULTRARARE	non-CpG-tv	13389	13389	837.069	87.797759	13154	-2521.332991482689	15064.356410946559	101	640	375
K562_skew	(-Inf,-1.5)	non-cCRE	ULTRARARE	unknown	35	0	0	0	35	-27.305000029504292	160.3968681109427	0	3	0
K562_skew	(-Inf,-1.5)	pELS	COMMON	CpG	71	71	119.716	250.198456	71	-51.14999983459715	169.9030705383126	1	24	32
K562_skew	(-Inf,-1.5)	pELS	COMMON	non-CpG-ti	77	77	12.534	2.798672	77	56.07700115803163	544.2693480466669	11	23	37
K562_skew	(-Inf,-1.5)	pELS	COMMON	non-CpG-tv	61	61	3.997	0.35302300000000003	61	3.1299999356269614	207.41499232172038	5	19	31
K562_skew	(-Inf,-1.5)	pELS	LOW_FREQ	CpG	113	113	217.905	499.38498699999997	113	-46.74899921007455	394.5845673301794	7	29	48
K562_skew	(-Inf,-1.5)	pELS	LOW_FREQ	non-CpG-ti	110	110	17.983999999999998	3.457692	110	90.27099968679252	548.1494004075123	17	24	66
K562_skew	(-Inf,-1.5)	pELS	LOW_FREQ	non-CpG-tv	96	96	6.678	0.7552180000000001	96	84.45399970002464	503.1672042956592	18	27	58
K562_skew	(-Inf,-1.5)	pELS	RARE	CpG	335	335	624.481	1361.352411	334	-214.94399983482444	1514.40364801213	17	86	161
K562_skew	(-Inf,-1.5)	pELS	RARE	non-CpG-ti	265	265	41.248	7.705834	265	288.20600121095794	1842.5136465228109	54	69	146
K562_skew	(-Inf,-1.5)	pELS	RARE	non-CpG-tv	266	266	18.578	2.215914	266	301.1710004638881	1872.5593894258832	58	66	147
K562_skew	(-Inf,-1.5)	pELS	SINGLETON	CpG	807	807	952.245	1722.713021	807	478.2539987738711	7252.682857271427	149	270	483
K562_skew	(-Inf,-1.5)	pELS	SINGLETON	non-CpG-ti	2925	2925	465.48199999999997	87.159944	2921	4117.507002673694	26889.780405564296	709	876	1712
K562_skew	(-Inf,-1.5)	pELS	SINGLETON	non-CpG-tv	2733	2733	178.593	17.796929	2729	3146.5400019775857	21866.135941085828	584	828	1612
K562_skew	(-Inf,-1.5)	pELS	SINGLETON	unknown	1	0	0	0	1	-0.745000004768372	0.555025007104874	0	0	0
K562_skew	(-Inf,-1.5)	pELS	ULTRARARE	CpG	1628	1628	2735.676	5837.437104	1628	-239.79400258371606	9286.790147982823	160	411	859
K562_skew	(-Inf,-1.5)	pELS	ULTRARARE	non-CpG-ti	1926	1926	327.178	68.115656	1923	2570.682004170259	15938.861577522763	451	550	1093
K562_skew	(-Inf,-1.5)	pELS	ULTRARARE	non-CpG-tv	1579	1579	106.55	12.590852	1577	1569.867002596147	11174.686767395568	316	470	931
K562_skew	[-0.05,0.05)	Other cCREs	COMMON	CpG	62915	62915	124914.332	276519.546108	62355	-52824.79697882477	172834.5039925523	511	3052	2334
K562_skew	[-0.05,0.05)	Other cCREs	COMMON	non-CpG-ti	237893	237893	35533.755	7533.468185	236903	-53064.60497288276	396097.8892337083	5226	8964	8227
K562_skew	[-0.05,0.05)	Other cCREs	COMMON	non-CpG-tv	141208	141208	9958.113	3451.740341	140421	-26795.494991006908	226388.17538923761	3313	5330	5171
K562_skew	[-0.05,0.05)	Other cCREs	COMMON	unknown	496	0	0	0	360	-171.8540005050601	458.7563465496981	0	17	13
K562_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	CpG	80563	80563	177359.80299999999	413653.764229	79695	-65457.62097432791	222328.50075276988	779	3360	3162
K562_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	non-CpG-ti	258340	258340	40255.943	8877.014505000001	257144	-10126.943998250767	386497.75124814216	7131	7283	9059
K562_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	non-CpG-tv	155808	155808	11034.832	3291.414618	154627	-7436.928002717325	244437.9213782625	4450	4605	5666
K562_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	unknown	787	0	0	0	456	-187.20699852239326	539.2274590577276	0	32	28
K562_skew	[-0.05,0.05)	Other cCREs	RARE	CpG	234250	234250	517040.721	1207309.626045	231842	-189557.6369335144	651198.2884687299	2318	9849	9328
K562_skew	[-0.05,0.05)	Other cCREs	RARE	non-CpG-ti	623679	623679	98210.907	22092.873087	620859	-11559.943970391763	954614.1749026481	18343	18244	21872
K562_skew	[-0.05,0.05)	Other cCREs	RARE	non-CpG-tv	380551	380551	26653.416	7098.901	377673	-6703.490979652383	590723.3746350823	11513	11441	13974
K562_skew	[-0.05,0.05)	Other cCREs	RARE	unknown	2058	0	0	0	1162	-412.4920011542271	1189.0152513614823	0	75	71
K562_skew	[-0.05,0.05)	Other cCREs	SINGLETON	CpG	205316	205316	397760.55700000003	828042.3168189999	204261	-146385.22396818263	542090.633482805	2673	9275	8553
K562_skew	[-0.05,0.05)	Other cCREs	SINGLETON	non-CpG-ti	5980899	5980899	856410.029	162342.714341	5963263	367205.9222634327	8675679.476144206	195079	165172	211144
K562_skew	[-0.05,0.05)	Other cCREs	SINGLETON	non-CpG-tv	4179452	4179452	236988.593	24772.620235	4160819	224509.3173184322	6350258.651631453	140818	117828	149950
K562_skew	[-0.05,0.05)	Other cCREs	SINGLETON	unknown	5959	0	0	0	3755	-680.4440011646363	2342.0706889755925	4	230	119
K562_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	CpG	840366	840366	1772837.118	3963395.648718	835152	-648517.774733046	2298574.5266772592	9744	35052	34252
K562_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	non-CpG-ti	3908826	3908826	609226.361	132682.752219	3894363	23020.553242277427	5901453.062705556	119238	109686	137924
K562_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	non-CpG-tv	2385920	2385920	152155.111	22584.712171	2371878	49129.952161651825	3680578.1465368844	77179	69472	86894
K562_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	unknown	6252	0	0	0	3425	-863.5629996694622	2739.79338522797	1	235	132
K562_skew	[-0.05,0.05)	PLS	COMMON	CpG	2131	2131	2532.03	4486.300056	2128	-1570.2969967096578	8532.02599279591	64	727	647
K562_skew	[-0.05,0.05)	PLS	COMMON	non-CpG-ti	7029	7029	966.181	179.270217	7023	-885.6290005984486	28736.13003089661	501	2373	1761
K562_skew	[-0.05,0.05)	PLS	COMMON	non-CpG-tv	5114	5114	415.049	130.974625	5100	-1219.7010031345997	19332.174475905882	305	1861	1527
K562_skew	[-0.05,0.05)	PLS	COMMON	unknown	28	0	0	0	28	-18.761999731883385	124.82543689391812	1	12	8
K562_skew	[-0.05,0.05)	PLS	LOW_FREQ	CpG	3045	3045	3823.619	7060.820819	3042	-1877.9789956454192	13104.907814729719	140	916	1067
K562_skew	[-0.05,0.05)	PLS	LOW_FREQ	non-CpG-ti	8362	8362	1217.051	237.682943	8350	1313.2659943103793	35749.40590356729	755	2509	2227
K562_skew	[-0.05,0.05)	PLS	LOW_FREQ	non-CpG-tv	6343	6343	522.426	123.587108	6333	-131.65700264810545	26093.352917501976	518	2069	2121
K562_skew	[-0.05,0.05)	PLS	LOW_FREQ	unknown	81	0	0	0	81	-55.35800028033554	319.0542482636194	0	63	6
K562_skew	[-0.05,0.05)	PLS	RARE	CpG	8487	8487	10837.601	20039.981715	8472	-4627.779998656363	39913.98565348584	497	2665	2920
K562_skew	[-0.05,0.05)	PLS	RARE	non-CpG-ti	21091	21091	3158.713	645.310045	21074	4559.599999653761	108489.66611409732	2253	6452	5928
K562_skew	[-0.05,0.05)	PLS	RARE	non-CpG-tv	16785	16785	1403.551	296.805881	16749	1296.851009730132	83994.39181790048	1647	5410	5573
K562_skew	[-0.05,0.05)	PLS	RARE	unknown	1783	0	0	0	1783	-374.3140007056061	4361.864686980555	67	1085	66
K562_skew	[-0.05,0.05)	PLS	SINGLETON	CpG	35825	35825	25473.682	32717.351174	35808	-5843.117996274728	166660.28394500952	3131	13008	16609
K562_skew	[-0.05,0.05)	PLS	SINGLETON	non-CpG-ti	199990	199990	27799.468	4860.994382	199859	80544.64492659367	845162.9397204443	23440	59738	54944
K562_skew	[-0.05,0.05)	PLS	SINGLETON	non-CpG-tv	170557	170557	11636.352	1382.047014	170422	46282.17498820044	772209.9270384981	18988	54361	52928
K562_skew	[-0.05,0.05)	PLS	SINGLETON	unknown	438	0	0	0	438	-40.3119999896735	1275.3227559761901	26	168	54
K562_skew	[-0.05,0.05)	PLS	ULTRARARE	CpG	45532	45532	50607.58	86496.848904	45491	-19345.32999528735	208225.00934456242	3056	14812	17000
K562_skew	[-0.05,0.05)	PLS	ULTRARARE	non-CpG-ti	134860	134860	19921.797	3872.309863	134775	44851.73902056329	616321.29417648	15538	41303	37988
K562_skew	[-0.05,0.05)	PLS	ULTRARARE	non-CpG-tv	104794	104794	8103.217000000001	1186.508745	104678	18185.598968222625	517466.99944951263	11297	33978	34364
K562_skew	[-0.05,0.05)	PLS	ULTRARARE	unknown	3003	0	0	0	3003	122.70200273965041	7759.447764534329	158	1393	168
K562_skew	[-0.05,0.05)	dELS	COMMON	CpG	148697	148697	277062.988	583421.517582	148429	-131942.53297746004	504239.4344433069	1999	14346	16801
K562_skew	[-0.05,0.05)	dELS	COMMON	non-CpG-ti	531314	531314	77376.473	16297.584433	530586	-84306.32497507732	1130216.8786650272	18556	44513	47557
K562_skew	[-0.05,0.05)	dELS	COMMON	non-CpG-tv	305986	305986	21032.498	7286.874596	305439	-32669.499976288327	619158.9509776832	11284	25443	29142
K562_skew	[-0.05,0.05)	dELS	COMMON	unknown	411	0	0	0	358	-192.0990001279861	719.5113805012297	1	38	33
K562_skew	[-0.05,0.05)	dELS	LOW_FREQ	CpG	198284	198284	409252.68200000003	906235.512356	197889	-169801.57301186697	687775.5971721441	3307	16572	24290
K562_skew	[-0.05,0.05)	dELS	LOW_FREQ	non-CpG-ti	591691	591691	90020.29	19683.896892	590830	23959.912979574863	1252871.8472164357	27466	39253	53741
K562_skew	[-0.05,0.05)	dELS	LOW_FREQ	non-CpG-tv	347166	347166	23831.789	6836.983833	346501	14486.643966536401	741437.4135562128	16253	23295	33585
K562_skew	[-0.05,0.05)	dELS	LOW_FREQ	unknown	580	0	0	0	453	-179.66799946082753	651.1913108904483	1	29	60
K562_skew	[-0.05,0.05)	dELS	RARE	CpG	577741	577741	1196598.985	2655098.700599	576605	-486484.95494535693	2029797.5422101906	10559	48019	70932
K562_skew	[-0.05,0.05)	dELS	RARE	non-CpG-ti	1440329	1440329	221982.085	49725.375333	1438342	89430.25286207715	3178760.764782162	70615	95807	131523
K562_skew	[-0.05,0.05)	dELS	RARE	non-CpG-tv	860727	860727	58104.200000000004	14500.868968	859030	69763.68392389934	1905044.8784103007	44122	58361	83704
K562_skew	[-0.05,0.05)	dELS	RARE	unknown	1471	0	0	0	1167	-511.8069993471726	1655.1948778366343	4	117	170
K562_skew	[-0.05,0.05)	dELS	SINGLETON	CpG	645982	645982	1172071.941	2344241.7683470002	645162	-465980.38601940894	2187556.9264209354	15750	60096	85106
K562_skew	[-0.05,0.05)	dELS	SINGLETON	non-CpG-ti	14213984	14213984	1983862.1449999998	366308.972345	14198470	2244099.1511606392	30218018.176914446	773914	943632	1283641
K562_skew	[-0.05,0.05)	dELS	SINGLETON	non-CpG-tv	9689940	9689940	534378.0160000001	53118.51645999997	9676083	1474271.986774635	21548095.934296478	541937	649475	901193
K562_skew	[-0.05,0.05)	dELS	SINGLETON	unknown	4832	0	0	0	4413	-769.467000684934	3629.5739681128603	19	412	436
K562_skew	[-0.05,0.05)	dELS	ULTRARARE	CpG	2370382	2370382	4715162.954	10081150.974724	2366932	-1902961.37191327	8268014.904165013	48477	203390	296004
K562_skew	[-0.05,0.05)	dELS	ULTRARARE	non-CpG-ti	9179573	9179573	1396775.116	300767.727806	9168251	852976.7511892794	20163105.331887424	474155	610974	827054
K562_skew	[-0.05,0.05)	dELS	ULTRARARE	non-CpG-tv	5490603	5490603	338610.121	47979.950339	5481281	663073.5335166848	12298576.032060703	297292	371861	521283
K562_skew	[-0.05,0.05)	dELS	ULTRARARE	unknown	4323	0	0	0	3720	-937.7570040172435	3667.2977005809926	17	331	440
K562_skew	[-0.05,0.05)	non-cCRE	COMMON	CpG	870699	870699	1783248.133	4059526.990117	859799	-743770.7155610262	2137743.331610169	3326	29728	3765
K562_skew	[-0.05,0.05)	non-cCRE	COMMON	non-CpG-ti	3760114	3760114	579577.405	127883.771605	3723913	-1099819.1151517618	5170851.515871705	38487	101396	11137
K562_skew	[-0.05,0.05)	non-cCRE	COMMON	non-CpG-tv	2269214	2269214	177609.052	83672.423372	2239101	-622817.9954760713	3096502.228519968	24547	59546	7523
K562_skew	[-0.05,0.05)	non-cCRE	COMMON	unknown	7201	0	0	0	4804	-3016.0599972386817	9323.768035077186	13	206	140
K562_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	CpG	1093898	1093898	2493793.978	5988857.187626	1076483	-919000.2634544458	2705863.6209454047	4588	31197	5247
K562_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	non-CpG-ti	4116631	4116631	659728.941	151862.041353	4065692	-496033.7012951628	4651880.020608526	52792	85669	12885
K562_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	non-CpG-tv	2498577	2498577	191297.569	74307.566243	2453200	-317168.2104440454	2954056.537100505	33670	51837	8737
