skew_type	skew_bin	ccre_class	mut_class	af_class	n_active_trained	n_active_untrained	n_active_all	n	n_MR	sum_MR	sum_MR_sq	n_phyloP	sum_phyloP	sum_phyloP_sq	n_conserved	n_tf_chip_peak	n_tf_footprint
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	COMMON	0	0	0	3	3	5.244	9.680354000000001	3	-2.3740000128746	4.703970040946	0	0	2
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	COMMON	1	0	1	2	2	2.988	4.47305	2	-2.124000042676928	3.75213817520094	0	0	1
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	COMMON	1	2	3	1	1	3.219	10.361961	1	-0.0450000017881393	0.00202500016093254	0	1	0
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	COMMON	2	0	2	3	3	3.467	4.810971	3	-0.475000023841857	0.86089100364113	0	2	1
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	LOW_FREQ	0	0	0	11	11	25.445	62.899122999999996	11	-10.561000026762487	47.124297658110656	0	2	1
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	LOW_FREQ	0	1	1	1	1	2.526	6.380676	1	7.10300016403198	50.4526113302384	1	1	0
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	LOW_FREQ	1	0	1	2	2	4.431	10.210265	2	0.64299999922514	0.3120649989819528	0	0	0
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	LOW_FREQ	1	2	3	1	1	2.207	4.870849	1	0.958000004291534	0.91776400822258	0	1	0
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	LOW_FREQ	2	0	2	1	1	2.04	4.1616	1	-0.324000000953674	0.104976000617981	0	1	0
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	RARE	0	0	0	27	27	53.54	113.99200400000001	27	-10.797999978065484	139.71082665899908	3	3	7
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	RARE	0	1	1	1	1	1.715	2.941225	1	-0.116999998688698	0.0136889996931553	0	0	1
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	RARE	1	0	1	8	8	16.13	35.573758	8	2.156999915838246	34.94540113248727	1	2	6
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	RARE	1	1	2	5	5	8.454	14.88939	5	11.815999940037726	96.49711142360023	2	1	3
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	RARE	2	0	2	1	1	0.431	0.185761	1	-0.40599998831749	0.164835990513802	0	1	0
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	RARE	2	2	4	1	1	2.303	5.303809	1	1.58399999141693	2.50905597280884	0	0	1
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	RARE	3	1	4	1	1	1.609	2.588881	1	-0.30799999833107	0.0948639989719391	0	0	1
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	SINGLETON	0	0	0	45	45	75.601	145.821897	45	27.962000876665105	610.2466430308784	8	10	16
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	SINGLETON	0	1	1	8	8	10.669	17.652551	8	3.0179998129606305	28.372064041420494	1	2	7
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	SINGLETON	0	2	2	1	1	0.329	0.108241	1	8.47399997711182	71.8086756120911	1	1	1
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	SINGLETON	1	0	1	13	13	18.119	28.029659	13	2.84500010125339	47.30598521446011	2	4	7
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	SINGLETON	1	1	2	8	8	8.424	11.658546	8	18.102999299764654	143.6456547927478	3	5	7
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	SINGLETON	1	2	3	1	1	1.772	3.139984	1	-2.95600008964539	8.73793652998353	0	1	1
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	SINGLETON	1	3	4	4	4	6.0089999999999995	10.629439	4	-7.22300009429455	75.008379999173	1	3	4
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	SINGLETON	2	0	2	4	4	4.375	4.960447	4	-0.9049999415874501	16.88132165996219	1	0	3
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	SINGLETON	2	1	3	7	7	5.365	5.777037	7	12.05500018596647	169.87311453459233	2	3	6
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	SINGLETON	2	2	4	5	5	6.198	11.056322	5	6.440999567508696	73.87033761063118	1	2	2
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	SINGLETON	2	3	5	1	1	0.462	0.213444	1	0.958999991416931	0.919680983537674	0	0	0
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	SINGLETON	3	1	4	4	4	2.936	3.1834900000000004	4	7.16599991917611	79.00685699401333	1	0	1
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	SINGLETON	3	2	5	5	5	2.545	2.0515890000000003	5	5.793999850749969	14.323133378568677	1	2	4
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	SINGLETON	3	3	6	24	24	11.108	8.176642	24	95.37600015103811	600.5514379488765	16	13	20
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	ULTRARARE	0	0	0	108	108	224.452	505.099624	108	-1.090999353677086	518.9107101494097	9	12	39
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	ULTRARARE	0	1	1	7	7	15.684000000000001	37.710916000000005	7	-3.0460002422332817	43.45376623719793	1	1	1
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	ULTRARARE	1	0	1	22	22	40.584	83.457596	22	7.984999753534798	126.57975257811974	3	4	17
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	ULTRARARE	1	1	2	7	7	8.077	11.511213	7	-3.323999851942066	10.087849472069752	0	2	4
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	ULTRARARE	1	2	3	5	5	9.669	19.304491	5	1.5600000917911503	10.483066084012028	1	1	3
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	ULTRARARE	1	3	4	2	2	2.455	4.932353	2	8.59000019729137	71.00785321604614	1	1	2
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	ULTRARARE	2	0	2	7	7	8.562999999999999	12.745583	7	7.448999822139739	37.76742367799283	1	2	3
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	ULTRARARE	2	1	3	8	8	8.847999999999999	14.126822	8	-5.26100011169911	16.41192760335022	0	4	5
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	ULTRARARE	2	2	4	7	7	11.332	22.70727	7	-14.69899955391884	43.98141210468778	0	7	5
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	ULTRARARE	2	3	5	6	6	2.919	1.971955	6	26.42300021648409	185.28353846334701	4	5	0
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	ULTRARARE	3	1	4	5	5	4.38	5.464794	5	5.294000029563906	80.52657167747307	1	2	4
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	ULTRARARE	3	2	5	3	3	3.5140000000000002	5.56194	3	-1.3379999995231628	1.519662030756952	0	0	2
HepG2_skew	(-Inf,-1.5)	PLS	CpG-nonCGI	ULTRARARE	3	3	6	20	20	9.135	6.349433	20	61.21599942445752	536.6015107424075	11	7	14
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	COMMON	0	0	0	5	5	0.843	0.156603	5	0.20700003951788123	10.915344159691355	1	3	3
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	COMMON	1	0	1	1	1	0.041	0.001681	1	1.00699996948242	1.0140489385376	0	0	0
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	COMMON	1	1	2	1	1	0.274	0.075076	1	0	0	0	0	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	LOW_FREQ	0	0	0	2	2	0.245	0.030073	2	4.350999936461448	17.541780518967194	1	0	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	LOW_FREQ	0	2	2	1	1	0.117	0.013689	1	0.580999970436096	0.337560965646745	0	0	0
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	LOW_FREQ	2	0	2	1	1	0.03	9e-4	1	1.35000002384186	1.82250006437302	0	0	0
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	LOW_FREQ	2	1	3	3	3	0.465	0.074909	3	4.157000005245206	16.03484507581471	1	2	3
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	LOW_FREQ	2	3	5	2	2	0.43899999999999995	0.105745	2	10.11699986457824	54.6537272225342	2	2	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	LOW_FREQ	3	2	5	1	1	0.174	0.030276	1	5.77699995040894	33.3737284270248	1	0	0
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	LOW_FREQ	3	3	6	4	4	0.405	0.054485000000000006	4	17.919000118970857	110.84266781886582	3	3	4
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	RARE	0	0	0	4	4	0.658	0.12740200000000002	4	11.292000021552676	80.92319791894954	1	0	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	RARE	0	1	1	1	1	0.105	0.011025	1	4.82100009918213	23.2420419563141	1	0	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	RARE	1	0	1	4	4	0.885	0.256295	4	7.315999865531921	31.529239036808008	2	1	3
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	RARE	1	1	2	1	1	0.198	0.039204	1	0	0	0	0	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	RARE	2	0	2	1	1	0.083	0.006889	1	4.70300006866455	22.1182096458588	1	1	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	RARE	2	1	3	1	1	0.03	9e-4	1	5.92500019073486	35.1056272602082	1	0	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	RARE	2	2	4	1	1	0.105	0.011025	1	5.8600001335144	34.3396015647888	1	1	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	RARE	3	2	5	2	2	0.29000000000000004	0.042122	2	10.46200013160706	59.3657821147156	2	2	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	RARE	3	3	6	13	13	2.037	0.358595	13	48.91300009191037	344.8046185289165	8	6	8
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	0	0	0	67	67	8.75	1.502794	67	94.49299959652126	533.779177115362	13	12	24
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	0	1	1	17	17	2.402	0.412138	17	2.6690001096576403	6.1681211581335464	0	1	9
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	0	2	2	5	5	0.48500000000000004	0.053461	5	4.9370002597570455	52.77849387183454	1	1	4
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	0	3	3	3	3	0.373	0.048618999999999996	3	21.325999975204468	167.9440731538544	3	1	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	1	0	1	38	38	5.267	0.9211389999999999	38	91.30399976833726	560.0782426080167	14	13	26
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	1	1	2	23	23	3.855	0.760383	23	74.42000065743922	478.34556066883886	10	3	14
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	1	2	3	13	13	2.033	0.368421	12	34.885999813675895	278.6278670219531	5	8	10
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	1	3	4	7	7	0.933	0.133103	7	27.016000185161833	198.71646278314398	4	2	6
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	2	0	2	5	5	0.805	0.18770699999999998	5	11.34700007364154	59.39517773623879	2	3	5
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	2	1	3	13	13	1.4969999999999999	0.187005	13	44.12900036573411	295.4524410160208	6	6	12
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	2	2	4	16	16	2.072	0.296372	16	55.3829995393753	387.62201336848557	7	9	10
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	2	3	5	18	18	3.116	0.6146699999999999	18	97.96199944615367	727.2456519704215	13	3	15
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	3	0	3	2	2	0.179	0.018985	2	6.251000002026561	36.59614104539416	1	0	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	3	1	4	3	3	0.41900000000000004	0.05957900000000001	3	18.478999853134148	127.71757746109401	3	1	0
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	3	2	5	12	12	1.564	0.237422	12	45.41900020837789	257.18664887939	8	8	8
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	SINGLETON	3	3	6	157	157	20.666	3.13433	156	743.9840020765552	4799.38600431281	117	73	126
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	ULTRARARE	0	0	0	38	38	5.67	0.986448	38	68.33200165256854	476.6152802074236	10	6	12
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	ULTRARARE	0	1	1	12	12	1.434	0.198522	12	13.251999583095309	126.37792689356208	2	1	8
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	ULTRARARE	0	2	2	3	3	0.573	0.114581	3	4.0050001144409215	6.927261503256807	1	0	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	ULTRARARE	1	0	1	21	21	3.181	0.639283	21	32.446000106632724	176.19087790177986	7	8	12
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	ULTRARARE	1	1	2	17	17	3.027	0.616763	17	64.70199987385426	467.652648081184	10	4	11
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	ULTRARARE	1	2	3	13	13	1.985	0.352425	12	42.00600019097329	319.10601682859544	5	3	12
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	ULTRARARE	1	3	4	3	3	0.40800000000000003	0.056642	3	7.767000317573548	39.05746962285818	2	2	3
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	ULTRARARE	2	0	2	3	3	0.436	0.077398	3	10.69900012016296	40.16453437613684	3	2	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	ULTRARARE	2	1	3	7	7	1.078	0.188974	7	15.162999898195263	117.61445118601051	2	2	6
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	ULTRARARE	2	2	4	10	10	1.604	0.28809	10	25.852999478578557	186.29734993561857	5	4	7
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	ULTRARARE	2	3	5	10	10	1.5819999999999999	0.285222	10	40.08699965476992	232.3908475626223	7	1	7
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	ULTRARARE	3	0	3	2	2	0.471	0.111233	2	11.0350003242493	61.0520806595307	2	2	0
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	ULTRARARE	3	1	4	5	5	0.9530000000000001	0.20098700000000003	5	17.78399986028671	127.58053634403899	3	3	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	ULTRARARE	3	2	5	9	9	1.393	0.238641	9	35.61299970000984	259.42564163645665	4	6	6
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-ti	ULTRARARE	3	3	6	78	78	11.184	1.884916	78	364.45700123906124	2502.047531310912	59	39	56
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	COMMON	0	0	0	3	3	0.133	0.007129	3	0.535999998450279	0.3856059821012024	0	1	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	COMMON	1	0	1	1	1	0.051	0.002601	1	-1.59200000762939	2.53446402429199	0	1	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	COMMON	1	1	2	1	1	0.329	0.108241	1	-0.270000010728836	0.0729000057935716	0	0	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	COMMON	1	2	3	1	1	0.03	9e-4	1	-0.98199999332428	0.964323986888886	0	1	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	COMMON	2	1	3	1	1	0.03	9e-4	1	-2.00999999046326	4.04009996166229	0	1	0
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	COMMON	3	1	4	1	1	0.105	0.011025	1	-0.750999987125397	0.564000980662346	0	1	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	COMMON	3	3	6	2	2	0.268	0.037594	2	4.513000011444101	10.30609699499894	1	2	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	LOW_FREQ	0	0	0	5	5	0.455	0.054603	5	-1.972000017762184	2.925162126839638	0	3	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	LOW_FREQ	0	2	2	1	1	0.051	0.002601	1	2.81599998474121	7.9298559140625	1	0	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	LOW_FREQ	1	0	1	3	3	0.133	0.006425	3	0.787000000476842	3.1188691218671805	0	1	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	LOW_FREQ	1	1	2	1	1	0.139	0.019321	1	-0.574999988079071	0.330624986290932	0	0	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	LOW_FREQ	2	0	2	1	1	0.041	0.001681	1	8.58300018310547	73.6678921431885	1	0	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	LOW_FREQ	2	2	4	1	1	0.041	0.001681	1	1.08200001716614	1.17072403714752	0	0	0
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	LOW_FREQ	3	3	6	3	3	0.14300000000000002	0.007345000000000001	3	4.0759999752044695	14.603393916660309	1	1	3
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	RARE	0	0	0	12	12	1.0979999999999999	0.166164	12	-2.0290001146495307	8.915781502935541	0	3	6
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	RARE	0	1	1	2	2	0.092	0.004744	2	1.2929999828338619	1.027504951829912	0	0	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	RARE	1	0	1	4	4	0.29000000000000004	0.023514	4	-3.501000180840488	36.57350436957787	0	0	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	RARE	1	1	2	2	2	0.082	0.003362	2	4.56400012969971	20.8300971838989	1	0	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	RARE	1	2	3	3	3	0.252	0.02612	3	12.948999926447865	81.99790848443854	2	1	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	RARE	1	3	4	1	1	0.062	0.003844	1	-0.159999996423721	0.0255999988555908	0	1	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	RARE	2	0	2	4	4	0.6	0.20880600000000002	4	-0.4350001215934791	13.480284818019868	0	0	3
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	RARE	2	1	3	4	4	0.307	0.036239	4	2.813999891281129	48.49636517699812	1	3	3
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	RARE	2	3	5	1	1	0.083	0.006889	1	0.59500002861023	0.354025034046174	0	0	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	RARE	3	3	6	9	9	0.729	0.081565	9	37.97900056838989	280.48034560460314	7	2	6
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	SINGLETON	0	0	0	78	78	4.931	0.476607	77	26.734999995213	450.13810386347586	9	7	26
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	SINGLETON	0	1	1	20	20	1.352	0.21230800000000002	20	17.775999951176345	151.13035002407855	3	4	9
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	SINGLETON	0	2	2	2	2	0.092	0.004744	2	14.74300003051758	111.1090372816925	2	2	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	SINGLETON	1	0	1	56	56	4.231	0.523947	56	87.58999929949636	689.1301857361632	20	16	47
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	SINGLETON	1	1	2	29	29	2.159	0.249079	29	100.59400024078784	650.1450909384491	15	9	21
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	SINGLETON	1	2	3	26	26	1.448	0.107062	26	53.83199924975627	299.73356087874265	9	13	15
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	SINGLETON	1	3	4	3	3	0.175	0.011633000000000001	3	6.379999905824663	22.223884917296424	1	1	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	SINGLETON	2	0	2	13	13	0.75	0.064566	13	33.266999538987854	208.7324082788147	6	6	10
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	SINGLETON	2	1	3	22	22	1.265	0.121725	22	53.79099954664707	428.7545785948721	9	8	16
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	SINGLETON	2	2	4	28	28	1.8439999999999999	0.216448	28	57.986000122618854	403.59057491649804	10	12	23
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	SINGLETON	2	3	5	21	21	1.43	0.129402	21	82.35699892044076	589.7237097148626	15	9	15
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	SINGLETON	3	0	3	3	3	0.186	0.012414	3	15.679000020027182	116.27346077796375	2	2	3
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	SINGLETON	3	1	4	11	11	1.064	0.14023	11	29.169999727979317	224.27459357886508	5	3	5
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	SINGLETON	3	2	5	20	20	1.299	0.122431	20	72.090000726282625	496.8890602300886	10	7	15
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	SINGLETON	3	3	6	252	252	19.262	2.062266	252	1294.8230030806733	9415.815992255408	190	107	190
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	ULTRARARE	0	0	0	51	51	3.741	0.451309	51	57.98499986529352	413.69304039487463	11	8	21
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	ULTRARARE	0	1	1	4	4	0.238	0.016462	4	2.527999967336653	7.827057890324125	0	2	3
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	ULTRARARE	0	2	2	2	2	0.103	0.006229	2	6.407000064849861	76.08116424938206	1	1	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	ULTRARARE	1	0	1	28	28	1.698	0.138326	28	41.17800077423456	299.3329564332215	8	6	22
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	ULTRARARE	1	1	2	15	15	0.936	0.162406	15	30.209999829530755	209.9614908271275	5	3	8
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	ULTRARARE	1	2	3	9	9	0.969	0.147855	9	13.56299991533161	68.16170014932506	3	2	5
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	ULTRARARE	1	3	4	3	3	0.289	0.041885	3	6.77400016784668	152.7310098011399	2	1	3
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	ULTRARARE	2	0	2	2	2	0.033	5.690000000000001e-4	2	5.824999868869785	24.326595597627634	1	0	0
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	ULTRARARE	2	1	3	9	9	0.615	0.092089	9	6.231999978423119	17.327628248921144	1	3	8
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	ULTRARARE	2	2	4	12	12	0.816	0.07531	12	42.14100046455865	302.2172577730331	8	6	7
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	ULTRARARE	2	3	5	11	11	1.184	0.202358	11	59.831000015139615	419.69612501013347	9	4	8
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	ULTRARARE	3	0	3	2	2	0.16699999999999998	0.014165	2	12.69600057601929	90.8456089195254	2	2	1
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	ULTRARARE	3	1	4	2	2	0.21100000000000002	0.022525	2	5.556000232696539	49.28456264251716	1	1	2
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	ULTRARARE	3	2	5	14	14	1.034	0.11711	14	32.74300069501621	214.41546106234023	4	6	9
HepG2_skew	(-Inf,-1.5)	PLS	non-CpG-tv	ULTRARARE	3	3	6	163	163	11.82	1.3682	163	746.8289986886085	4920.634676019219	118	81	129
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	COMMON	0	0	0	3	3	7.140000000000001	17.278218	3	-3.637000024318703	5.513729055257805	0	1	1
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	COMMON	1	0	1	1	1	0.562	0.315844	1	-2.65300011634827	7.03840961734392	0	0	0
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	LOW_FREQ	0	0	0	3	3	3.4989999999999997	6.887581	3	-2.8899999856948857	6.170723824001317	0	1	2
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	LOW_FREQ	1	0	1	2	2	3.816	7.45973	2	-1.9080000519752531	2.338394166642194	0	2	0
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	LOW_FREQ	1	1	2	1	1	0.211	0.044521	1	0.33500000834465	0.112225005590916	0	1	1
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	LOW_FREQ	3	3	6	1	1	0.562	0.315844	1	-2.03800010681152	4.15344443536378	0	0	0
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	RARE	0	0	0	8	8	13.452	31.641513999999997	8	-6.993000037968155	13.34380536954823	0	3	4
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	RARE	0	1	1	2	2	2.359	3.812053	2	4.003999829292296	21.598478138465882	1	1	1
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	RARE	1	0	1	1	1	3.219	10.361961	1	-0.501999974250794	0.252003974147797	0	0	0
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	RARE	1	2	3	1	1	0.562	0.315844	1	0.400000005960465	0.160000004768372	0	1	1
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	RARE	2	1	3	1	1	2.408	5.798464	1	3.70099997520447	13.6974008164635	1	0	1
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	RARE	2	2	4	1	1	0.462	0.213444	1	-0.209999993443489	0.0440999972462655	0	1	1
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	RARE	3	3	6	1	1	0.562	0.315844	1	1.0460000038147	1.09411600798035	0	0	1
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	SINGLETON	0	0	0	10	10	17.943	39.153093	10	-6.232000172138212	22.448373247706765	0	4	3
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	SINGLETON	0	1	1	6	6	3.9	4.489644	6	0.3680000007152471	2.398740093181135	0	0	4
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	SINGLETON	1	0	1	9	9	9.616999999999999	17.048503	9	-11.261999980546538	45.30068615535162	0	1	4
HepG2_skew	(-Inf,-1.5)	dELS	CpG-CGI	SINGLETON	1	1	2	3	3	3.3459999999999996	6.726124	3	-4.048999905586239	9.12419452779771	0	1	1
