skew_type	skew_bin	ccre_class	af_class	indel_class	n
HepG2_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	del_9	366
HepG2_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	ins_1	16706
HepG2_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	ins_10plus	4669
HepG2_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	ins_2	9319
HepG2_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	ins_3	3464
HepG2_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	ins_4	5653
HepG2_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	ins_5	1436
HepG2_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	ins_6	2585
HepG2_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	ins_7	780
HepG2_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	ins_8	3230
HepG2_skew	[-0.05,0.05)	Other cCREs	LOW_FREQ	ins_9	445
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	del_1	34330
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	del_10plus	6463
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	del_2	23398
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	del_3	11417
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	del_4	15488
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	del_5	3911
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	del_6	3552
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	del_7	1613
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	del_8	3150
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	del_9	769
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	ins_1	28469
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	ins_10plus	7634
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	ins_2	13778
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	ins_3	5758
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	ins_4	8487
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	ins_5	2772
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	ins_6	3598
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	ins_7	1685
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	ins_8	4068
HepG2_skew	[-0.05,0.05)	Other cCREs	RARE	ins_9	904
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	del_1	272170
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	del_10plus	19456
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	del_2	112438
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	del_3	62470
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	del_4	56826
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	del_5	21199
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	del_6	12880
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	del_7	7690
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	del_8	8117
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	del_9	3965
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	ins_1	139382
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	ins_10plus	17529
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	ins_2	42291
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	ins_3	20720
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	ins_4	28403
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	ins_5	9421
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	ins_6	8901
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	ins_7	5450
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	ins_8	9592
HepG2_skew	[-0.05,0.05)	Other cCREs	SINGLETON	ins_9	2895
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	del_1	166603
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	del_10plus	16608
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	del_2	88181
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	del_3	50258
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	del_4	55259
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	del_5	16930
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	del_6	10709
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	del_7	5378
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	del_8	7384
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	del_9	2762
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	ins_1	104533
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	ins_10plus	15465
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	ins_2	35364
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	ins_3	15746
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	ins_4	22251
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	ins_5	7531
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	ins_6	7716
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	ins_7	4403
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	ins_8	8357
HepG2_skew	[-0.05,0.05)	Other cCREs	ULTRARARE	ins_9	2256
HepG2_skew	[-0.05,0.05)	PLS	COMMON	del_1	795
HepG2_skew	[-0.05,0.05)	PLS	COMMON	del_10plus	114
HepG2_skew	[-0.05,0.05)	PLS	COMMON	del_2	395
HepG2_skew	[-0.05,0.05)	PLS	COMMON	del_3	115
HepG2_skew	[-0.05,0.05)	PLS	COMMON	del_4	164
HepG2_skew	[-0.05,0.05)	PLS	COMMON	del_5	39
HepG2_skew	[-0.05,0.05)	PLS	COMMON	del_6	87
HepG2_skew	[-0.05,0.05)	PLS	COMMON	del_7	18
HepG2_skew	[-0.05,0.05)	PLS	COMMON	del_8	58
HepG2_skew	[-0.05,0.05)	PLS	COMMON	del_9	16
HepG2_skew	[-0.05,0.05)	PLS	COMMON	ins_1	947
HepG2_skew	[-0.05,0.05)	PLS	COMMON	ins_10plus	117
HepG2_skew	[-0.05,0.05)	PLS	COMMON	ins_2	493
HepG2_skew	[-0.05,0.05)	PLS	COMMON	ins_3	159
HepG2_skew	[-0.05,0.05)	PLS	COMMON	ins_4	173
HepG2_skew	[-0.05,0.05)	PLS	COMMON	ins_5	55
HepG2_skew	[-0.05,0.05)	PLS	COMMON	ins_6	145
HepG2_skew	[-0.05,0.05)	PLS	COMMON	ins_7	30
HepG2_skew	[-0.05,0.05)	PLS	COMMON	ins_8	65
HepG2_skew	[-0.05,0.05)	PLS	COMMON	ins_9	14
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	del_1	672
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	del_10plus	155
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	del_2	349
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	del_3	136
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	del_4	142
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	del_5	41
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	del_6	64
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	del_7	25
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	del_8	55
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	del_9	30
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	ins_1	759
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	ins_10plus	217
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	ins_2	338
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	ins_3	181
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	ins_4	162
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	ins_5	98
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	ins_6	145
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	ins_7	51
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	ins_8	67
HepG2_skew	[-0.05,0.05)	PLS	LOW_FREQ	ins_9	37
HepG2_skew	[-0.05,0.05)	PLS	RARE	del_1	1476
HepG2_skew	[-0.05,0.05)	PLS	RARE	del_10plus	295
HepG2_skew	[-0.05,0.05)	PLS	RARE	del_2	739
HepG2_skew	[-0.05,0.05)	PLS	RARE	del_3	317
HepG2_skew	[-0.05,0.05)	PLS	RARE	del_4	326
HepG2_skew	[-0.05,0.05)	PLS	RARE	del_5	111
HepG2_skew	[-0.05,0.05)	PLS	RARE	del_6	142
HepG2_skew	[-0.05,0.05)	PLS	RARE	del_7	59
HepG2_skew	[-0.05,0.05)	PLS	RARE	del_8	80
HepG2_skew	[-0.05,0.05)	PLS	RARE	del_9	52
HepG2_skew	[-0.05,0.05)	PLS	RARE	ins_1	1496
HepG2_skew	[-0.05,0.05)	PLS	RARE	ins_10plus	453
HepG2_skew	[-0.05,0.05)	PLS	RARE	ins_2	524
HepG2_skew	[-0.05,0.05)	PLS	RARE	ins_3	321
HepG2_skew	[-0.05,0.05)	PLS	RARE	ins_4	266
HepG2_skew	[-0.05,0.05)	PLS	RARE	ins_5	197
HepG2_skew	[-0.05,0.05)	PLS	RARE	ins_6	235
HepG2_skew	[-0.05,0.05)	PLS	RARE	ins_7	98
HepG2_skew	[-0.05,0.05)	PLS	RARE	ins_8	130
HepG2_skew	[-0.05,0.05)	PLS	RARE	ins_9	80
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	del_1	11821
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	del_10plus	1166
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	del_2	4052
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	del_3	1994
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	del_4	1511
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	del_5	617
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	del_6	517
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	del_7	351
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	del_8	318
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	del_9	207
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	ins_1	7906
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	ins_10plus	1430
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	ins_2	2057
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	ins_3	1049
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	ins_4	1021
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	ins_5	624
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	ins_6	681
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	ins_7	390
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	ins_8	380
HepG2_skew	[-0.05,0.05)	PLS	SINGLETON	ins_9	192
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	del_1	7483
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	del_10plus	892
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	del_2	3177
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	del_3	1483
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	del_4	1304
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	del_5	463
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	del_6	417
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	del_7	223
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	del_8	237
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	del_9	159
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_1	5907
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_10plus	1300
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_2	1542
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_3	861
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_4	750
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_5	584
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_6	660
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_7	298
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_8	327
HepG2_skew	[-0.05,0.05)	PLS	ULTRARARE	ins_9	203
HepG2_skew	[-0.05,0.05)	dELS	COMMON	del_1	44515
HepG2_skew	[-0.05,0.05)	dELS	COMMON	del_10plus	4061
HepG2_skew	[-0.05,0.05)	dELS	COMMON	del_2	26263
HepG2_skew	[-0.05,0.05)	dELS	COMMON	del_3	6957
HepG2_skew	[-0.05,0.05)	dELS	COMMON	del_4	12746
HepG2_skew	[-0.05,0.05)	dELS	COMMON	del_5	2305
HepG2_skew	[-0.05,0.05)	dELS	COMMON	del_6	5198
HepG2_skew	[-0.05,0.05)	dELS	COMMON	del_7	908
HepG2_skew	[-0.05,0.05)	dELS	COMMON	del_8	3543
HepG2_skew	[-0.05,0.05)	dELS	COMMON	del_9	461
HepG2_skew	[-0.05,0.05)	dELS	COMMON	ins_1	50316
HepG2_skew	[-0.05,0.05)	dELS	COMMON	ins_10plus	4043
HepG2_skew	[-0.05,0.05)	dELS	COMMON	ins_2	28957
HepG2_skew	[-0.05,0.05)	dELS	COMMON	ins_3	6280
HepG2_skew	[-0.05,0.05)	dELS	COMMON	ins_4	12608
HepG2_skew	[-0.05,0.05)	dELS	COMMON	ins_5	2072
HepG2_skew	[-0.05,0.05)	dELS	COMMON	ins_6	6196
HepG2_skew	[-0.05,0.05)	dELS	COMMON	ins_7	834
HepG2_skew	[-0.05,0.05)	dELS	COMMON	ins_8	4264
HepG2_skew	[-0.05,0.05)	dELS	COMMON	ins_9	418
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_1	39147
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_10plus	4736
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_2	22273
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_3	8645
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_4	11226
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_5	2892
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_6	3995
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_7	1136
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_8	2688
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	del_9	608
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_1	36866
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_10plus	6458
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_2	19713
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_3	6526
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_4	9290
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_5	2704
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_6	5466
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_7	1326
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_8	4063
HepG2_skew	[-0.05,0.05)	dELS	LOW_FREQ	ins_9	674
HepG2_skew	[-0.05,0.05)	dELS	RARE	del_1	72962
HepG2_skew	[-0.05,0.05)	dELS	RARE	del_10plus	9266
HepG2_skew	[-0.05,0.05)	dELS	RARE	del_2	48209
HepG2_skew	[-0.05,0.05)	dELS	RARE	del_3	21081
HepG2_skew	[-0.05,0.05)	dELS	RARE	del_4	23774
HepG2_skew	[-0.05,0.05)	dELS	RARE	del_5	6853
HepG2_skew	[-0.05,0.05)	dELS	RARE	del_6	6682
HepG2_skew	[-0.05,0.05)	dELS	RARE	del_7	2946
HepG2_skew	[-0.05,0.05)	dELS	RARE	del_8	4439
HepG2_skew	[-0.05,0.05)	dELS	RARE	del_9	1382
HepG2_skew	[-0.05,0.05)	dELS	RARE	ins_1	62709
HepG2_skew	[-0.05,0.05)	dELS	RARE	ins_10plus	11526
HepG2_skew	[-0.05,0.05)	dELS	RARE	ins_2	28562
HepG2_skew	[-0.05,0.05)	dELS	RARE	ins_3	11003
HepG2_skew	[-0.05,0.05)	dELS	RARE	ins_4	13630
HepG2_skew	[-0.05,0.05)	dELS	RARE	ins_5	5405
HepG2_skew	[-0.05,0.05)	dELS	RARE	ins_6	7386
HepG2_skew	[-0.05,0.05)	dELS	RARE	ins_7	3009
HepG2_skew	[-0.05,0.05)	dELS	RARE	ins_8	5502
HepG2_skew	[-0.05,0.05)	dELS	RARE	ins_9	1584
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	del_1	619103
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	del_10plus	39367
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	del_2	267805
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	del_3	134965
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	del_4	115916
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	del_5	43072
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	del_6	26401
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	del_7	16490
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	del_8	15669
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	del_9	7931
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	ins_1	340446
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	ins_10plus	29756
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	ins_2	95372
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	ins_3	44327
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	ins_4	51659
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	ins_5	19295
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	ins_6	18076
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	ins_7	11038
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	ins_8	14755
HepG2_skew	[-0.05,0.05)	dELS	SINGLETON	ins_9	5162
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	del_1	368816
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	del_10plus	29776
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	del_2	198712
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	del_3	103800
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	del_4	101565
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	del_5	31949
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	del_6	20774
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	del_7	10820
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	del_8	12187
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	del_9	5364
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_1	244043
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_10plus	24232
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_2	75845
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_3	32024
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_4	37994
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_5	15109
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_6	15952
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_7	8501
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_8	11970
HepG2_skew	[-0.05,0.05)	dELS	ULTRARARE	ins_9	4006
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	del_1	409401
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	del_10plus	36573
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	del_2	205748
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	del_3	69730
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	del_4	116405
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	del_5	28374
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	del_6	39801
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	del_7	7937
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	del_8	28731
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	del_9	5363
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_1	459481
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_10plus	37969
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_2	236768
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_3	63986
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_4	111295
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_5	24171
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_6	46832
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_7	7526
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_8	34915
HepG2_skew	[-0.05,0.05)	non-cCRE	COMMON	ins_9	5674
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_1	345580
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_10plus	40817
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_2	174862
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_3	80308
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_4	107634
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_5	33641
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_6	33703
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_7	10926
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_8	23825
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	del_9	5910
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_1	329379
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_10plus	65149
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_2	179611
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_3	63687
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_4	88099
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_5	27219
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_6	47957
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_7	12959
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_8	38335
HepG2_skew	[-0.05,0.05)	non-cCRE	LOW_FREQ	ins_9	8710
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	del_1	633640
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	del_10plus	75808
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	del_2	367721
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	del_3	186806
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	del_4	231859
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	del_5	79598
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	del_6	59969
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	del_7	24990
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	del_8	38637
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	del_9	13018
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	ins_1	547193
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	ins_10plus	121832
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	ins_2	263316
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	ins_3	102844
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	ins_4	132611
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	ins_5	52514
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	ins_6	70223
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	ins_7	29545
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	ins_8	56173
HepG2_skew	[-0.05,0.05)	non-cCRE	RARE	ins_9	18045
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_1	4618533
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_10plus	263767
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_2	1761778
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_3	1063106
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_4	989193
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_5	417754
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_6	226811
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_7	119216
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_8	113947
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	del_9	60515
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_1	2384725
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_10plus	274087
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_2	705306
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_3	334406
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_4	398326
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_5	156320
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_6	154059
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_7	88845
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_8	130259
HepG2_skew	[-0.05,0.05)	non-cCRE	SINGLETON	ins_9	52344
HepG2_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_1	2914966
HepG2_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_10plus	213142
HepG2_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_2	1366521
HepG2_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_3	857378
HepG2_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_4	934391
HepG2_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_5	345524
HepG2_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_6	189056
HepG2_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_7	85931
HepG2_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_8	99064
HepG2_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	del_9	43898
HepG2_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	ins_1	1913563
HepG2_skew	[-0.05,0.05)	non-cCRE	ULTRARARE	ins_10plus	238868
