skew_type	skew_bin	ccre_class	indel_class	n
K562_skew	[0.2,0.5)	Other cCREs	ins_8	1555
K562_skew	[0.2,0.5)	Other cCREs	ins_9	424
K562_skew	[0.2,0.5)	PLS	del_1	2578
K562_skew	[0.2,0.5)	PLS	del_10plus	1564
K562_skew	[0.2,0.5)	PLS	del_2	725
K562_skew	[0.2,0.5)	PLS	del_3	549
K562_skew	[0.2,0.5)	PLS	del_4	445
K562_skew	[0.2,0.5)	PLS	del_5	272
K562_skew	[0.2,0.5)	PLS	del_6	241
K562_skew	[0.2,0.5)	PLS	del_7	183
K562_skew	[0.2,0.5)	PLS	del_8	154
K562_skew	[0.2,0.5)	PLS	del_9	191
K562_skew	[0.2,0.5)	PLS	ins_1	1664
K562_skew	[0.2,0.5)	PLS	ins_10plus	2399
K562_skew	[0.2,0.5)	PLS	ins_2	462
K562_skew	[0.2,0.5)	PLS	ins_3	300
K562_skew	[0.2,0.5)	PLS	ins_4	319
K562_skew	[0.2,0.5)	PLS	ins_5	374
K562_skew	[0.2,0.5)	PLS	ins_6	476
K562_skew	[0.2,0.5)	PLS	ins_7	151
K562_skew	[0.2,0.5)	PLS	ins_8	264
K562_skew	[0.2,0.5)	PLS	ins_9	148
K562_skew	[0.2,0.5)	dELS	del_1	44598
K562_skew	[0.2,0.5)	dELS	del_10plus	33412
K562_skew	[0.2,0.5)	dELS	del_2	17170
K562_skew	[0.2,0.5)	dELS	del_3	9118
K562_skew	[0.2,0.5)	dELS	del_4	10739
K562_skew	[0.2,0.5)	dELS	del_5	5082
K562_skew	[0.2,0.5)	dELS	del_6	4351
K562_skew	[0.2,0.5)	dELS	del_7	3110
K562_skew	[0.2,0.5)	dELS	del_8	2760
K562_skew	[0.2,0.5)	dELS	del_9	3122
K562_skew	[0.2,0.5)	dELS	ins_1	24718
K562_skew	[0.2,0.5)	dELS	ins_10plus	25809
K562_skew	[0.2,0.5)	dELS	ins_2	8184
K562_skew	[0.2,0.5)	dELS	ins_3	5854
K562_skew	[0.2,0.5)	dELS	ins_4	5992
K562_skew	[0.2,0.5)	dELS	ins_5	2716
K562_skew	[0.2,0.5)	dELS	ins_6	3554
K562_skew	[0.2,0.5)	dELS	ins_7	1753
K562_skew	[0.2,0.5)	dELS	ins_8	3965
K562_skew	[0.2,0.5)	dELS	ins_9	1307
K562_skew	[0.2,0.5)	non-cCRE	del_1	118927
K562_skew	[0.2,0.5)	non-cCRE	del_10plus	120966
K562_skew	[0.2,0.5)	non-cCRE	del_2	44863
K562_skew	[0.2,0.5)	non-cCRE	del_3	23318
K562_skew	[0.2,0.5)	non-cCRE	del_4	30031
K562_skew	[0.2,0.5)	non-cCRE	del_5	15659
K562_skew	[0.2,0.5)	non-cCRE	del_6	13009
K562_skew	[0.2,0.5)	non-cCRE	del_7	9037
K562_skew	[0.2,0.5)	non-cCRE	del_8	8840
K562_skew	[0.2,0.5)	non-cCRE	del_9	9046
K562_skew	[0.2,0.5)	non-cCRE	ins_1	67427
K562_skew	[0.2,0.5)	non-cCRE	ins_10plus	91432
K562_skew	[0.2,0.5)	non-cCRE	ins_2	28268
K562_skew	[0.2,0.5)	non-cCRE	ins_3	23342
K562_skew	[0.2,0.5)	non-cCRE	ins_4	21310
K562_skew	[0.2,0.5)	non-cCRE	ins_5	11204
K562_skew	[0.2,0.5)	non-cCRE	ins_6	11212
K562_skew	[0.2,0.5)	non-cCRE	ins_7	7374
K562_skew	[0.2,0.5)	non-cCRE	ins_8	13552
K562_skew	[0.2,0.5)	non-cCRE	ins_9	5572
K562_skew	[0.2,0.5)	pELS	del_1	8631
K562_skew	[0.2,0.5)	pELS	del_10plus	6440
K562_skew	[0.2,0.5)	pELS	del_2	3192
K562_skew	[0.2,0.5)	pELS	del_3	1886
K562_skew	[0.2,0.5)	pELS	del_4	2024
K562_skew	[0.2,0.5)	pELS	del_5	1055
K562_skew	[0.2,0.5)	pELS	del_6	958
K562_skew	[0.2,0.5)	pELS	del_7	648
K562_skew	[0.2,0.5)	pELS	del_8	598
K562_skew	[0.2,0.5)	pELS	del_9	646
K562_skew	[0.2,0.5)	pELS	ins_1	5775
K562_skew	[0.2,0.5)	pELS	ins_10plus	5351
K562_skew	[0.2,0.5)	pELS	ins_2	1824
K562_skew	[0.2,0.5)	pELS	ins_3	1171
K562_skew	[0.2,0.5)	pELS	ins_4	1164
K562_skew	[0.2,0.5)	pELS	ins_5	711
K562_skew	[0.2,0.5)	pELS	ins_6	909
K562_skew	[0.2,0.5)	pELS	ins_7	404
K562_skew	[0.2,0.5)	pELS	ins_8	784
K562_skew	[0.2,0.5)	pELS	ins_9	290
K562_skew	[0.5,1.0)	Other cCREs	del_1	3342
K562_skew	[0.5,1.0)	Other cCREs	del_10plus	1424
K562_skew	[0.5,1.0)	Other cCREs	del_2	1237
K562_skew	[0.5,1.0)	Other cCREs	del_3	582
K562_skew	[0.5,1.0)	Other cCREs	del_4	532
K562_skew	[0.5,1.0)	Other cCREs	del_5	290
K562_skew	[0.5,1.0)	Other cCREs	del_6	237
K562_skew	[0.5,1.0)	Other cCREs	del_7	158
K562_skew	[0.5,1.0)	Other cCREs	del_8	188
K562_skew	[0.5,1.0)	Other cCREs	del_9	163
K562_skew	[0.5,1.0)	Other cCREs	ins_1	1755
K562_skew	[0.5,1.0)	Other cCREs	ins_10plus	2029
K562_skew	[0.5,1.0)	Other cCREs	ins_2	792
K562_skew	[0.5,1.0)	Other cCREs	ins_3	426
K562_skew	[0.5,1.0)	Other cCREs	ins_4	509
K562_skew	[0.5,1.0)	Other cCREs	ins_5	233
K562_skew	[0.5,1.0)	Other cCREs	ins_6	355
K562_skew	[0.5,1.0)	Other cCREs	ins_7	173
K562_skew	[0.5,1.0)	Other cCREs	ins_8	350
K562_skew	[0.5,1.0)	Other cCREs	ins_9	95
K562_skew	[0.5,1.0)	PLS	del_1	712
K562_skew	[0.5,1.0)	PLS	del_10plus	337
K562_skew	[0.5,1.0)	PLS	del_2	190
K562_skew	[0.5,1.0)	PLS	del_3	105
K562_skew	[0.5,1.0)	PLS	del_4	90
K562_skew	[0.5,1.0)	PLS	del_5	40
K562_skew	[0.5,1.0)	PLS	del_6	49
K562_skew	[0.5,1.0)	PLS	del_7	35
K562_skew	[0.5,1.0)	PLS	del_8	41
K562_skew	[0.5,1.0)	PLS	del_9	32
K562_skew	[0.5,1.0)	PLS	ins_1	360
K562_skew	[0.5,1.0)	PLS	ins_10plus	1055
K562_skew	[0.5,1.0)	PLS	ins_2	117
K562_skew	[0.5,1.0)	PLS	ins_3	63
K562_skew	[0.5,1.0)	PLS	ins_4	78
K562_skew	[0.5,1.0)	PLS	ins_5	104
K562_skew	[0.5,1.0)	PLS	ins_6	107
K562_skew	[0.5,1.0)	PLS	ins_7	28
K562_skew	[0.5,1.0)	PLS	ins_8	48
K562_skew	[0.5,1.0)	PLS	ins_9	31
K562_skew	[0.5,1.0)	dELS	del_1	10942
K562_skew	[0.5,1.0)	dELS	del_10plus	4595
K562_skew	[0.5,1.0)	dELS	del_2	3961
K562_skew	[0.5,1.0)	dELS	del_3	1929
K562_skew	[0.5,1.0)	dELS	del_4	1794
K562_skew	[0.5,1.0)	dELS	del_5	880
K562_skew	[0.5,1.0)	dELS	del_6	744
K562_skew	[0.5,1.0)	dELS	del_7	567
K562_skew	[0.5,1.0)	dELS	del_8	497
K562_skew	[0.5,1.0)	dELS	del_9	568
K562_skew	[0.5,1.0)	dELS	ins_1	6045
K562_skew	[0.5,1.0)	dELS	ins_10plus	5675
K562_skew	[0.5,1.0)	dELS	ins_2	2227
K562_skew	[0.5,1.0)	dELS	ins_3	1259
K562_skew	[0.5,1.0)	dELS	ins_4	1474
K562_skew	[0.5,1.0)	dELS	ins_5	701
K562_skew	[0.5,1.0)	dELS	ins_6	932
K562_skew	[0.5,1.0)	dELS	ins_7	418
K562_skew	[0.5,1.0)	dELS	ins_8	885
K562_skew	[0.5,1.0)	dELS	ins_9	277
K562_skew	[0.5,1.0)	non-cCRE	del_1	22111
K562_skew	[0.5,1.0)	non-cCRE	del_10plus	9222
K562_skew	[0.5,1.0)	non-cCRE	del_2	7978
K562_skew	[0.5,1.0)	non-cCRE	del_3	3727
K562_skew	[0.5,1.0)	non-cCRE	del_4	3571
K562_skew	[0.5,1.0)	non-cCRE	del_5	1966
K562_skew	[0.5,1.0)	non-cCRE	del_6	1476
K562_skew	[0.5,1.0)	non-cCRE	del_7	1181
K562_skew	[0.5,1.0)	non-cCRE	del_8	1017
K562_skew	[0.5,1.0)	non-cCRE	del_9	1095
K562_skew	[0.5,1.0)	non-cCRE	ins_1	12774
K562_skew	[0.5,1.0)	non-cCRE	ins_10plus	13472
K562_skew	[0.5,1.0)	non-cCRE	ins_2	5200
K562_skew	[0.5,1.0)	non-cCRE	ins_3	3167
K562_skew	[0.5,1.0)	non-cCRE	ins_4	3565
K562_skew	[0.5,1.0)	non-cCRE	ins_5	1790
K562_skew	[0.5,1.0)	non-cCRE	ins_6	2123
K562_skew	[0.5,1.0)	non-cCRE	ins_7	1182
K562_skew	[0.5,1.0)	non-cCRE	ins_8	2236
K562_skew	[0.5,1.0)	non-cCRE	ins_9	868
K562_skew	[0.5,1.0)	pELS	del_1	2254
K562_skew	[0.5,1.0)	pELS	del_10plus	1102
K562_skew	[0.5,1.0)	pELS	del_2	743
K562_skew	[0.5,1.0)	pELS	del_3	365
K562_skew	[0.5,1.0)	pELS	del_4	386
K562_skew	[0.5,1.0)	pELS	del_5	189
K562_skew	[0.5,1.0)	pELS	del_6	144
K562_skew	[0.5,1.0)	pELS	del_7	112
K562_skew	[0.5,1.0)	pELS	del_8	119
K562_skew	[0.5,1.0)	pELS	del_9	150
K562_skew	[0.5,1.0)	pELS	ins_1	1433
K562_skew	[0.5,1.0)	pELS	ins_10plus	1459
K562_skew	[0.5,1.0)	pELS	ins_2	495
K562_skew	[0.5,1.0)	pELS	ins_3	283
K562_skew	[0.5,1.0)	pELS	ins_4	317
K562_skew	[0.5,1.0)	pELS	ins_5	264
K562_skew	[0.5,1.0)	pELS	ins_6	240
K562_skew	[0.5,1.0)	pELS	ins_7	114
K562_skew	[0.5,1.0)	pELS	ins_8	168
K562_skew	[0.5,1.0)	pELS	ins_9	79
K562_skew	[1.0,1.5)	Other cCREs	del_1	614
K562_skew	[1.0,1.5)	Other cCREs	del_10plus	161
K562_skew	[1.0,1.5)	Other cCREs	del_2	224
K562_skew	[1.0,1.5)	Other cCREs	del_3	98
K562_skew	[1.0,1.5)	Other cCREs	del_4	95
K562_skew	[1.0,1.5)	Other cCREs	del_5	48
K562_skew	[1.0,1.5)	Other cCREs	del_6	35
K562_skew	[1.0,1.5)	Other cCREs	del_7	17
K562_skew	[1.0,1.5)	Other cCREs	del_8	19
K562_skew	[1.0,1.5)	Other cCREs	del_9	25
K562_skew	[1.0,1.5)	Other cCREs	ins_1	342
K562_skew	[1.0,1.5)	Other cCREs	ins_10plus	552
K562_skew	[1.0,1.5)	Other cCREs	ins_2	151
K562_skew	[1.0,1.5)	Other cCREs	ins_3	85
K562_skew	[1.0,1.5)	Other cCREs	ins_4	93
K562_skew	[1.0,1.5)	Other cCREs	ins_5	48
K562_skew	[1.0,1.5)	Other cCREs	ins_6	83
K562_skew	[1.0,1.5)	Other cCREs	ins_7	30
K562_skew	[1.0,1.5)	Other cCREs	ins_8	71
K562_skew	[1.0,1.5)	Other cCREs	ins_9	14
K562_skew	[1.0,1.5)	PLS	del_1	160
K562_skew	[1.0,1.5)	PLS	del_10plus	56
K562_skew	[1.0,1.5)	PLS	del_2	32
K562_skew	[1.0,1.5)	PLS	del_3	12
K562_skew	[1.0,1.5)	PLS	del_4	14
K562_skew	[1.0,1.5)	PLS	del_5	3
K562_skew	[1.0,1.5)	PLS	del_6	4
K562_skew	[1.0,1.5)	PLS	del_7	7
K562_skew	[1.0,1.5)	PLS	del_8	6
K562_skew	[1.0,1.5)	PLS	del_9	7
K562_skew	[1.0,1.5)	PLS	ins_1	63
K562_skew	[1.0,1.5)	PLS	ins_10plus	184
K562_skew	[1.0,1.5)	PLS	ins_2	25
K562_skew	[1.0,1.5)	PLS	ins_3	17
K562_skew	[1.0,1.5)	PLS	ins_4	16
K562_skew	[1.0,1.5)	PLS	ins_5	20
K562_skew	[1.0,1.5)	PLS	ins_6	31
K562_skew	[1.0,1.5)	PLS	ins_7	2
K562_skew	[1.0,1.5)	PLS	ins_8	9
K562_skew	[1.0,1.5)	PLS	ins_9	5
K562_skew	[1.0,1.5)	dELS	del_1	2249
K562_skew	[1.0,1.5)	dELS	del_10plus	635
K562_skew	[1.0,1.5)	dELS	del_2	801
K562_skew	[1.0,1.5)	dELS	del_3	327
K562_skew	[1.0,1.5)	dELS	del_4	322
K562_skew	[1.0,1.5)	dELS	del_5	157
K562_skew	[1.0,1.5)	dELS	del_6	117
K562_skew	[1.0,1.5)	dELS	del_7	85
K562_skew	[1.0,1.5)	dELS	del_8	85
K562_skew	[1.0,1.5)	dELS	del_9	98
K562_skew	[1.0,1.5)	dELS	ins_1	1197
K562_skew	[1.0,1.5)	dELS	ins_10plus	1455
K562_skew	[1.0,1.5)	dELS	ins_2	483
K562_skew	[1.0,1.5)	dELS	ins_3	234
K562_skew	[1.0,1.5)	dELS	ins_4	386
K562_skew	[1.0,1.5)	dELS	ins_5	186
K562_skew	[1.0,1.5)	dELS	ins_6	284
K562_skew	[1.0,1.5)	dELS	ins_7	85
K562_skew	[1.0,1.5)	dELS	ins_8	190
K562_skew	[1.0,1.5)	dELS	ins_9	44
K562_skew	[1.0,1.5)	non-cCRE	del_1	3864
K562_skew	[1.0,1.5)	non-cCRE	del_10plus	884
K562_skew	[1.0,1.5)	non-cCRE	del_2	1311
K562_skew	[1.0,1.5)	non-cCRE	del_3	511
K562_skew	[1.0,1.5)	non-cCRE	del_4	431
K562_skew	[1.0,1.5)	non-cCRE	del_5	237
K562_skew	[1.0,1.5)	non-cCRE	del_6	162
K562_skew	[1.0,1.5)	non-cCRE	del_7	131
K562_skew	[1.0,1.5)	non-cCRE	del_8	132
K562_skew	[1.0,1.5)	non-cCRE	del_9	138
K562_skew	[1.0,1.5)	non-cCRE	ins_1	2079
K562_skew	[1.0,1.5)	non-cCRE	ins_10plus	2498
K562_skew	[1.0,1.5)	non-cCRE	ins_2	973
K562_skew	[1.0,1.5)	non-cCRE	ins_3	446
K562_skew	[1.0,1.5)	non-cCRE	ins_4	691
K562_skew	[1.0,1.5)	non-cCRE	ins_5	269
K562_skew	[1.0,1.5)	non-cCRE	ins_6	412
K562_skew	[1.0,1.5)	non-cCRE	ins_7	132
K562_skew	[1.0,1.5)	non-cCRE	ins_8	353
K562_skew	[1.0,1.5)	non-cCRE	ins_9	88
K562_skew	[1.0,1.5)	pELS	del_1	539
K562_skew	[1.0,1.5)	pELS	del_10plus	134
K562_skew	[1.0,1.5)	pELS	del_2	168
K562_skew	[1.0,1.5)	pELS	del_3	76
K562_skew	[1.0,1.5)	pELS	del_4	51
K562_skew	[1.0,1.5)	pELS	del_5	37
K562_skew	[1.0,1.5)	pELS	del_6	21
K562_skew	[1.0,1.5)	pELS	del_7	30
K562_skew	[1.0,1.5)	pELS	del_8	21
K562_skew	[1.0,1.5)	pELS	del_9	28
K562_skew	[1.0,1.5)	pELS	ins_1	306
K562_skew	[1.0,1.5)	pELS	ins_10plus	398
K562_skew	[1.0,1.5)	pELS	ins_2	107
K562_skew	[1.0,1.5)	pELS	ins_3	62
K562_skew	[1.0,1.5)	pELS	ins_4	75
K562_skew	[1.0,1.5)	pELS	ins_5	51
K562_skew	[1.0,1.5)	pELS	ins_6	64
K562_skew	[1.0,1.5)	pELS	ins_7	15
K562_skew	[1.0,1.5)	pELS	ins_8	35
K562_skew	[1.0,1.5)	pELS	ins_9	15
K562_skew	[1.5,Inf)	Other cCREs	del_1	227
K562_skew	[1.5,Inf)	Other cCREs	del_10plus	64
K562_skew	[1.5,Inf)	Other cCREs	del_2	79
K562_skew	[1.5,Inf)	Other cCREs	del_3	21
K562_skew	[1.5,Inf)	Other cCREs	del_4	37
K562_skew	[1.5,Inf)	Other cCREs	del_5	17
K562_skew	[1.5,Inf)	Other cCREs	del_6	15
K562_skew	[1.5,Inf)	Other cCREs	del_7	10
K562_skew	[1.5,Inf)	Other cCREs	del_8	12
K562_skew	[1.5,Inf)	Other cCREs	del_9	10
K562_skew	[1.5,Inf)	Other cCREs	ins_1	78
K562_skew	[1.5,Inf)	Other cCREs	ins_10plus	165
K562_skew	[1.5,Inf)	Other cCREs	ins_2	63
K562_skew	[1.5,Inf)	Other cCREs	ins_3	30
K562_skew	[1.5,Inf)	Other cCREs	ins_4	29
K562_skew	[1.5,Inf)	Other cCREs	ins_5	19
K562_skew	[1.5,Inf)	Other cCREs	ins_6	27
K562_skew	[1.5,Inf)	Other cCREs	ins_7	10
K562_skew	[1.5,Inf)	Other cCREs	ins_8	13
K562_skew	[1.5,Inf)	Other cCREs	ins_9	4
K562_skew	[1.5,Inf)	PLS	del_1	47
K562_skew	[1.5,Inf)	PLS	del_10plus	9
K562_skew	[1.5,Inf)	PLS	del_2	11
K562_skew	[1.5,Inf)	PLS	del_3	6
K562_skew	[1.5,Inf)	PLS	del_4	2
K562_skew	[1.5,Inf)	PLS	del_5	4
K562_skew	[1.5,Inf)	PLS	del_6	3
K562_skew	[1.5,Inf)	PLS	del_7	1
K562_skew	[1.5,Inf)	PLS	ins_1	20
K562_skew	[1.5,Inf)	PLS	ins_10plus	39
K562_skew	[1.5,Inf)	PLS	ins_2	9
K562_skew	[1.5,Inf)	PLS	ins_3	4
K562_skew	[1.5,Inf)	PLS	ins_4	3
K562_skew	[1.5,Inf)	PLS	ins_5	7
K562_skew	[1.5,Inf)	PLS	ins_6	9
K562_skew	[1.5,Inf)	PLS	ins_7	3
K562_skew	[1.5,Inf)	PLS	ins_8	3
K562_skew	[1.5,Inf)	PLS	ins_9	1
K562_skew	[1.5,Inf)	dELS	del_1	847
K562_skew	[1.5,Inf)	dELS	del_10plus	186
K562_skew	[1.5,Inf)	dELS	del_2	309
K562_skew	[1.5,Inf)	dELS	del_3	104
K562_skew	[1.5,Inf)	dELS	del_4	93
K562_skew	[1.5,Inf)	dELS	del_5	56
K562_skew	[1.5,Inf)	dELS	del_6	35
K562_skew	[1.5,Inf)	dELS	del_7	31
K562_skew	[1.5,Inf)	dELS	del_8	25
K562_skew	[1.5,Inf)	dELS	del_9	41
K562_skew	[1.5,Inf)	dELS	ins_1	371
K562_skew	[1.5,Inf)	dELS	ins_10plus	577
K562_skew	[1.5,Inf)	dELS	ins_2	189
K562_skew	[1.5,Inf)	dELS	ins_3	84
K562_skew	[1.5,Inf)	dELS	ins_4	137
K562_skew	[1.5,Inf)	dELS	ins_5	97
K562_skew	[1.5,Inf)	dELS	ins_6	81
K562_skew	[1.5,Inf)	dELS	ins_7	28
K562_skew	[1.5,Inf)	dELS	ins_8	51
K562_skew	[1.5,Inf)	dELS	ins_9	16
K562_skew	[1.5,Inf)	non-cCRE	del_1	1224
K562_skew	[1.5,Inf)	non-cCRE	del_10plus	240
K562_skew	[1.5,Inf)	non-cCRE	del_2	494
K562_skew	[1.5,Inf)	non-cCRE	del_3	149
K562_skew	[1.5,Inf)	non-cCRE	del_4	120
K562_skew	[1.5,Inf)	non-cCRE	del_5	60
K562_skew	[1.5,Inf)	non-cCRE	del_6	44
K562_skew	[1.5,Inf)	non-cCRE	del_7	49
K562_skew	[1.5,Inf)	non-cCRE	del_8	38
K562_skew	[1.5,Inf)	non-cCRE	del_9	33
K562_skew	[1.5,Inf)	non-cCRE	ins_1	527
K562_skew	[1.5,Inf)	non-cCRE	ins_10plus	1106
K562_skew	[1.5,Inf)	non-cCRE	ins_2	334
K562_skew	[1.5,Inf)	non-cCRE	ins_3	183
K562_skew	[1.5,Inf)	non-cCRE	ins_4	209
K562_skew	[1.5,Inf)	non-cCRE	ins_5	133
K562_skew	[1.5,Inf)	non-cCRE	ins_6	138
K562_skew	[1.5,Inf)	non-cCRE	ins_7	46
K562_skew	[1.5,Inf)	non-cCRE	ins_8	108
K562_skew	[1.5,Inf)	non-cCRE	ins_9	28
K562_skew	[1.5,Inf)	pELS	del_1	210
K562_skew	[1.5,Inf)	pELS	del_10plus	53
K562_skew	[1.5,Inf)	pELS	del_2	70
K562_skew	[1.5,Inf)	pELS	del_3	25
K562_skew	[1.5,Inf)	pELS	del_4	21
K562_skew	[1.5,Inf)	pELS	del_5	13
K562_skew	[1.5,Inf)	pELS	del_6	11
K562_skew	[1.5,Inf)	pELS	del_7	9
K562_skew	[1.5,Inf)	pELS	del_8	7
K562_skew	[1.5,Inf)	pELS	del_9	3
K562_skew	[1.5,Inf)	pELS	ins_1	94
K562_skew	[1.5,Inf)	pELS	ins_10plus	176
K562_skew	[1.5,Inf)	pELS	ins_2	37
K562_skew	[1.5,Inf)	pELS	ins_3	28
K562_skew	[1.5,Inf)	pELS	ins_4	35
K562_skew	[1.5,Inf)	pELS	ins_5	37
K562_skew	[1.5,Inf)	pELS	ins_6	22
K562_skew	[1.5,Inf)	pELS	ins_7	7
K562_skew	[1.5,Inf)	pELS	ins_8	12
K562_skew	[1.5,Inf)	pELS	ins_9	10
SKNSH_skew	(-Inf,-1.5)	Other cCREs	del_1	403
SKNSH_skew	(-Inf,-1.5)	Other cCREs	del_10plus	222
SKNSH_skew	(-Inf,-1.5)	Other cCREs	del_2	108
SKNSH_skew	(-Inf,-1.5)	Other cCREs	del_3	51
SKNSH_skew	(-Inf,-1.5)	Other cCREs	del_4	59
SKNSH_skew	(-Inf,-1.5)	Other cCREs	del_5	26
SKNSH_skew	(-Inf,-1.5)	Other cCREs	del_6	48
SKNSH_skew	(-Inf,-1.5)	Other cCREs	del_7	18
SKNSH_skew	(-Inf,-1.5)	Other cCREs	del_8	34
SKNSH_skew	(-Inf,-1.5)	Other cCREs	del_9	21
SKNSH_skew	(-Inf,-1.5)	Other cCREs	ins_1	79
SKNSH_skew	(-Inf,-1.5)	Other cCREs	ins_10plus	22
SKNSH_skew	(-Inf,-1.5)	Other cCREs	ins_2	34
SKNSH_skew	(-Inf,-1.5)	Other cCREs	ins_3	9
SKNSH_skew	(-Inf,-1.5)	Other cCREs	ins_4	15
SKNSH_skew	(-Inf,-1.5)	Other cCREs	ins_5	4
SKNSH_skew	(-Inf,-1.5)	Other cCREs	ins_6	3
SKNSH_skew	(-Inf,-1.5)	Other cCREs	ins_7	5
SKNSH_skew	(-Inf,-1.5)	Other cCREs	ins_8	3
SKNSH_skew	(-Inf,-1.5)	Other cCREs	ins_9	4
SKNSH_skew	(-Inf,-1.5)	PLS	del_1	196
SKNSH_skew	(-Inf,-1.5)	PLS	del_10plus	130
SKNSH_skew	(-Inf,-1.5)	PLS	del_2	35
SKNSH_skew	(-Inf,-1.5)	PLS	del_3	17
SKNSH_skew	(-Inf,-1.5)	PLS	del_4	29
SKNSH_skew	(-Inf,-1.5)	PLS	del_5	19
SKNSH_skew	(-Inf,-1.5)	PLS	del_6	26
SKNSH_skew	(-Inf,-1.5)	PLS	del_7	14
SKNSH_skew	(-Inf,-1.5)	PLS	del_8	14
SKNSH_skew	(-Inf,-1.5)	PLS	del_9	7
SKNSH_skew	(-Inf,-1.5)	PLS	ins_1	45
SKNSH_skew	(-Inf,-1.5)	PLS	ins_10plus	5
SKNSH_skew	(-Inf,-1.5)	PLS	ins_2	21
SKNSH_skew	(-Inf,-1.5)	PLS	ins_3	5
SKNSH_skew	(-Inf,-1.5)	PLS	ins_4	10
SKNSH_skew	(-Inf,-1.5)	PLS	ins_5	3
SKNSH_skew	(-Inf,-1.5)	PLS	ins_6	3
SKNSH_skew	(-Inf,-1.5)	PLS	ins_7	5
SKNSH_skew	(-Inf,-1.5)	PLS	ins_9	1
SKNSH_skew	(-Inf,-1.5)	dELS	del_1	1381
SKNSH_skew	(-Inf,-1.5)	dELS	del_10plus	647
SKNSH_skew	(-Inf,-1.5)	dELS	del_2	338
SKNSH_skew	(-Inf,-1.5)	dELS	del_3	188
SKNSH_skew	(-Inf,-1.5)	dELS	del_4	234
SKNSH_skew	(-Inf,-1.5)	dELS	del_5	102
SKNSH_skew	(-Inf,-1.5)	dELS	del_6	166
SKNSH_skew	(-Inf,-1.5)	dELS	del_7	89
SKNSH_skew	(-Inf,-1.5)	dELS	del_8	97
SKNSH_skew	(-Inf,-1.5)	dELS	del_9	55
SKNSH_skew	(-Inf,-1.5)	dELS	ins_1	297
SKNSH_skew	(-Inf,-1.5)	dELS	ins_10plus	33
SKNSH_skew	(-Inf,-1.5)	dELS	ins_2	112
SKNSH_skew	(-Inf,-1.5)	dELS	ins_3	50
SKNSH_skew	(-Inf,-1.5)	dELS	ins_4	56
SKNSH_skew	(-Inf,-1.5)	dELS	ins_5	17
SKNSH_skew	(-Inf,-1.5)	dELS	ins_6	21
SKNSH_skew	(-Inf,-1.5)	dELS	ins_7	5
SKNSH_skew	(-Inf,-1.5)	dELS	ins_8	15
SKNSH_skew	(-Inf,-1.5)	dELS	ins_9	17
SKNSH_skew	(-Inf,-1.5)	non-cCRE	del_1	1543
SKNSH_skew	(-Inf,-1.5)	non-cCRE	del_10plus	614
SKNSH_skew	(-Inf,-1.5)	non-cCRE	del_2	355
SKNSH_skew	(-Inf,-1.5)	non-cCRE	del_3	199
SKNSH_skew	(-Inf,-1.5)	non-cCRE	del_4	210
SKNSH_skew	(-Inf,-1.5)	non-cCRE	del_5	80
SKNSH_skew	(-Inf,-1.5)	non-cCRE	del_6	136
SKNSH_skew	(-Inf,-1.5)	non-cCRE	del_7	75
SKNSH_skew	(-Inf,-1.5)	non-cCRE	del_8	103
SKNSH_skew	(-Inf,-1.5)	non-cCRE	del_9	87
SKNSH_skew	(-Inf,-1.5)	non-cCRE	ins_1	331
SKNSH_skew	(-Inf,-1.5)	non-cCRE	ins_10plus	62
SKNSH_skew	(-Inf,-1.5)	non-cCRE	ins_2	165
SKNSH_skew	(-Inf,-1.5)	non-cCRE	ins_3	55
SKNSH_skew	(-Inf,-1.5)	non-cCRE	ins_4	93
SKNSH_skew	(-Inf,-1.5)	non-cCRE	ins_5	21
SKNSH_skew	(-Inf,-1.5)	non-cCRE	ins_6	35
SKNSH_skew	(-Inf,-1.5)	non-cCRE	ins_7	13
SKNSH_skew	(-Inf,-1.5)	non-cCRE	ins_8	14
SKNSH_skew	(-Inf,-1.5)	non-cCRE	ins_9	12
SKNSH_skew	(-Inf,-1.5)	pELS	del_1	200
SKNSH_skew	(-Inf,-1.5)	pELS	del_10plus	120
SKNSH_skew	(-Inf,-1.5)	pELS	del_2	60
SKNSH_skew	(-Inf,-1.5)	pELS	del_3	23
SKNSH_skew	(-Inf,-1.5)	pELS	del_4	39
SKNSH_skew	(-Inf,-1.5)	pELS	del_5	14
SKNSH_skew	(-Inf,-1.5)	pELS	del_6	33
SKNSH_skew	(-Inf,-1.5)	pELS	del_7	20
SKNSH_skew	(-Inf,-1.5)	pELS	del_8	16
SKNSH_skew	(-Inf,-1.5)	pELS	del_9	14
SKNSH_skew	(-Inf,-1.5)	pELS	ins_1	44
SKNSH_skew	(-Inf,-1.5)	pELS	ins_10plus	19
SKNSH_skew	(-Inf,-1.5)	pELS	ins_2	23
SKNSH_skew	(-Inf,-1.5)	pELS	ins_3	7
SKNSH_skew	(-Inf,-1.5)	pELS	ins_4	7
SKNSH_skew	(-Inf,-1.5)	pELS	ins_5	3
SKNSH_skew	(-Inf,-1.5)	pELS	ins_6	4
SKNSH_skew	(-Inf,-1.5)	pELS	ins_7	4
SKNSH_skew	(-Inf,-1.5)	pELS	ins_8	3
SKNSH_skew	(-Inf,-1.5)	pELS	ins_9	3
SKNSH_skew	[-0.05,0.05)	Other cCREs	del_1	537273
